# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT1G03880	1	985751	988146	+	2396	0	0	0	0	1	50	0	0
gene:AT1G03890	1	989198	991020	+	1823	2	0	1	0	0	4	0	0
gene:AT1G03900	1	991106	993126	+	2021	1032	1168	1150	1289	1947	1922	1138	1383
gene:AT1G03905	1	993400	995989	+	2590	26	43	94	48	118	123	63	55
gene:AT1G03910	1	996076	1000629	+	4554	762	980	986	1056	1000	955	836	989
gene:AT1G03920	1	1001116	1004410	+	3295	28	46	42	48	57	41	25	52
gene:AT1G03930	1	1004688	1008370	+	3683	382	551	591	657	670	616	403	482
gene:AT1G03940	1	1009228	1011145	-	1918	140	180	179	163	122	105	147	142
gene:AT1G03950	1	1011151	1013365	-	2215	152	159	174	222	233	241	146	144
gene:AT1G03960	1	1013643	1017957	+	4315	180	224	315	269	270	317	211	192
gene:AT1G03970	1	1018058	1019247	+	1190	487	561	499	689	811	817	547	561
gene:AT1G03980	1	1019311	1022108	-	2798	6	12	10	3	15	7	3	10
gene:AT1G03982	1	1022251	1023719	-	1469	0	0	0	0	0	0	0	0
gene:AT1G03990	1	1024740	1027616	+	2877	57	54	35	30	44	43	53	33
gene:AT1G04000	1	1027853	1029119	-	1267	184	203	199	206	182	187	185	153
gene:AT1G04010	1	1030957	1036264	-	5308	146	183	183	183	195	222	126	196
gene:AT1G04020	1	1036493	1040262	+	3770	98	127	174	149	179	183	78	88
gene:AT1G04030	1	1040375	1042892	+	2518	105	126	128	144	147	108	92	96
gene:AT1G04040	1	1042362	1043887	-	1526	433	633	472	569	262	312	409	827
gene:AT1G04050	1	1045598	1049864	-	4267	50	50	88	61	91	112	71	73
gene:AT1G04070	1	1050505	1051194	-	690	66	94	92	73	98	104	104	82
gene:AT1G04080	1	1051312	1056827	+	5516	1532	1837	1807	1688	1914	1737	1775	1920
gene:AT1G04090	1	1057041	1059454	+	2414	9	17	8	2	0	4	8	12
gene:AT1G04100	1	1059470	1061209	+	1740	25	34	42	53	50	48	58	66
gene:AT1G04105	1	1059730	1060348	-	619	0	0	0	0	0	0	0	0
gene:AT1G04110	1	1061297	1063809	-	2513	128	114	152	126	36	39	169	120
gene:AT1G04120	1	1064264	1071080	-	6817	1112	1483	1835	1585	4213	3525	1302	1653
gene:AT1G04130	1	1073274	1075568	+	2295	154	176	194	133	247	246	127	135
gene:AT1G04140	1	1075543	1080630	-	5088	1708	1992	1758	1968	1947	1899	1692	1904
gene:AT1G04150	1	1081024	1084431	-	3408	8	4	8	4	24	16	10	12
gene:AT1G04160	1	1086170	1096510	+	10341	127	146	192	160	125	142	124	153
gene:AT1G04170	1	1096882	1099901	+	3020	1335	1507	1543	1513	1793	1927	1497	1515
gene:AT1G04180	1	1104493	1106241	+	1749	20	37	41	33	65	85	23	36
gene:AT1G04190	1	1106354	1108725	-	2372	293	384	450	359	512	531	344	414
gene:AT1G04200	1	1109395	1114155	+	4761	283	486	424	409	789	690	421	619
gene:AT1G04210	1	1114375	1119739	+	5365	1208	1504	1187	1439	1264	1162	1425	1288
gene:AT1G04220	1	1119699	1122786	-	3088	140	209	262	240	315	356	78	237
gene:AT1G04230	1	1125515	1128788	+	3274	153	181	132	181	241	188	160	181
gene:AT1G04240	1	1128149	1129689	-	1541	366	355	297	329	31	25	347	494
gene:AT1G04250	1	1136078	1138663	+	2586	524	753	461	472	322	377	463	712
gene:AT1G04260	1	1140278	1141564	-	1287	138	184	182	197	240	252	192	272
gene:AT1G04270	1	1141558	1143130	-	1573	3492	3818	4249	3867	4658	4898	3637	4155
gene:AT1G04280	1	1143436	1147091	-	3656	557	667	551	570	961	797	556	700
gene:AT1G04290	1	1147297	1148533	-	1237	208	215	219	252	285	241	235	143
gene:AT1G04300	1	1148564	1154667	-	6104	1484	1882	1638	1806	1964	1759	1656	1879
gene:AT1G04310	1	1154740	1157813	-	3074	290	269	216	298	371	277	316	243
gene:AT1G04330	1	1161289	1161982	-	694	6	8	16	8	4	0	4	10
gene:AT1G04340	1	1162905	1164861	-	1957	173	226	233	277	305	259	247	275
gene:AT1G04350	1	1164910	1167135	+	2226	803	969	771	1022	723	740	731	745
gene:AT1G04360	1	1167288	1169034	-	1747	64	82	84	132	40	38	72	110
gene:AT1G04370	1	1175033	1175768	+	736	0	0	2	0	24	4	2	0
gene:AT1G04380	1	1176544	1178488	-	1945	4	4	2	11	8	4	6	4
gene:AT1G04390	1	1179310	1183704	-	4395	194	221	210	228	194	153	165	183
gene:AT1G04400	1	1185512	1188696	-	3185	4199	4774	3865	4683	3717	3411	4684	4592
gene:AT1G04410	1	1188995	1191458	-	2464	8629	9732	9561	9979	19985	20943	10941	10425
gene:AT1G04420	1	1191519	1193884	+	2366	1491	1889	2053	2196	1047	1195	1740	1972
gene:AT1G04430	1	1197956	1201579	+	3624	1813	2265	1839	1966	1566	1627	2421	4226
gene:AT1G04440	1	1202160	1206009	+	3850	1125	1378	1108	1214	1612	1700	1128	1234
gene:AT1G04445	1	1206760	1207939	+	1180	5	2	0	2	0	4	0	0
gene:AT1G04450	1	1208521	1210026	+	1506	0	0	0	2	0	3	0	0
gene:AT1G04455	1	1210269	1210622	+	354	31	21	36	47	15	27	36	30
gene:AT1G04470	1	1210924	1214841	-	3918	0	4	0	2	0	1	0	4
gene:AT1G04480	1	1215925	1217471	+	1547	1316	1531	1681	1384	1499	1674	1343	1617
gene:AT1G04490	1	1217690	1220899	-	3210	2	23	16	24	41	37	10	6
gene:AT1G04500	1	1221411	1224539	-	3129	2	0	4	2	22	23	0	2
gene:AT1G04510	1	1226483	1230947	+	4465	776	946	907	902	1083	1052	798	996
gene:AT1G04520	1	1231452	1234032	+	2581	190	209	299	274	184	195	187	202
gene:AT1G04530	1	1234176	1236206	-	2031	431	589	501	597	455	477	455	551
gene:AT1G04540	1	1236754	1239199	+	2446	22	41	36	34	81	76	32	26
gene:AT1G04550	1	1240294	1242157	+	1864	252	361	356	342	300	231	258	311
gene:AT1G04555	1	1242506	1244244	+	1739	331	373	403	393	640	916	328	394
gene:AT1G04560	1	1244947	1246059	+	1113	2	0	26	9	20	12	12	2
gene:AT1G04570	1	1246601	1248876	-	2276	16	14	26	28	24	20	18	4
gene:AT1G04580	1	1252005	1257893	-	5889	6	10	6	6	90	11	0	2
gene:AT1G04590	1	1258556	1261470	-	2915	262	246	305	324	347	430	195	282
gene:AT1G04600	1	1261762	1272588	+	10827	8	10	36	0	30	27	5	15
gene:AT1G04610	1	1279351	1281618	+	2268	58	73	60	47	43	48	55	79
gene:AT1G04620	1	1282163	1286619	-	4457	559	715	658	836	463	393	548	615
gene:AT1G04625	1	1287831	1289820	-	1990	0	0	4	2	0	4	4	1
gene:AT1G04630	1	1289734	1291112	-	1379	333	401	398	464	536	552	367	457
gene:AT1G04635	1	1291300	1292024	+	725	24	22	38	18	36	36	24	40
gene:AT1G04640	1	1292023	1293398	+	1376	618	814	655	787	568	718	700	835
gene:AT1G04645	1	1293770	1294263	-	494	0	0	0	0	2	0	0	0
gene:AT1G04650	1	1294627	1299023	-	4397	54	70	111	148	90	78	43	43
gene:AT1G04660	1	1300368	1301773	-	1406	0	8	2	6	10	4	0	2
gene:AT1G04670	1	1301829	1302758	+	930	0	0	0	0	0	6	0	1
gene:AT1G04680	1	1303467	1307973	-	4507	872	1033	1359	1218	1074	1202	864	1323
gene:AT1G04690	1	1313443	1315823	+	2381	1464	1851	1880	2090	2770	2603	1867	1627
gene:AT1G04700	1	1316139	1321000	+	4862	44	77	30	56	39	36	24	49
gene:AT1G04710	1	1321885	1324840	+	2956	326	362	352	394	466	486	320	272
gene:AT1G04730	1	1325099	1331169	-	6071	49	74	118	140	130	103	43	88
gene:AT1G04750	1	1331466	1333651	-	2186	852	1065	1033	1056	1494	1458	978	1185
gene:AT1G04760	1	1334533	1336704	+	2172	41	31	54	48	32	56	30	38
gene:AT1G04770	1	1336274	1337849	-	1576	764	916	934	1148	320	327	283	188
gene:AT1G04778	1	1339588	1340565	+	978	4	7	5	6	0	5	6	6
gene:AT1G04780	1	1340553	1343793	-	3241	1279	1443	1434	1551	2681	2359	1441	1467
gene:AT1G04790	1	1344989	1348868	+	3880	460	575	400	497	594	521	491	525
gene:AT1G04800	1	1348452	1349478	-	1027	238	305	468	495	486	424	260	306
gene:AT1G04810	1	1350080	1355466	+	5387	974	1257	1059	1178	1262	1050	953	1252
gene:AT1G04820	1	1356084	1358547	-	2464	4030	4538	5527	5227	4531	5131	4457	4766
gene:AT1G04830	1	1358574	1362019	-	3446	260	362	287	357	300	246	258	339
gene:AT1G04840	1	1362227	1365027	-	2801	50	59	54	44	34	18	44	37
gene:AT1G04850	1	1365107	1368940	-	3834	815	1050	1114	1170	1995	1835	871	1118
gene:AT1G04860	1	1369036	1373103	-	4068	828	947	970	1004	866	760	881	1200
gene:AT1G04870	1	1373234	1375821	-	2588	561	581	704	621	637	724	507	718
gene:AT1G04880	1	1375824	1379228	-	3405	2	10	3	2	3	4	4	6
gene:AT1G04890	1	1380382	1382599	-	2218	0	0	0	0	0	0	0	0
gene:AT1G04895	1	1383008	1383422	-	415	0	0	0	0	0	0	0	0
gene:AT1G04900	1	1383841	1387895	+	4055	138	218	215	190	211	271	144	211
gene:AT1G04910	1	1387871	1391381	-	3511	383	516	455	549	767	795	406	571
gene:AT1G04920	1	1391434	1395953	-	4520	40	46	67	62	51	48	35	38
gene:AT1G04930	1	1396265	1399122	-	2858	59	50	46	71	53	66	61	105
gene:AT1G04945	1	1399174	1403112	+	3939	157	162	201	208	154	254	181	166
gene:AT1G04940	1	1399182	1400830	+	1649	0	0	0	0	0	0	0	0
gene:AT1G04950	1	1403085	1407531	-	4447	392	508	374	535	350	352	402	493
gene:AT1G04960	1	1407772	1410933	-	3162	318	404	355	376	474	362	303	364
gene:AT1G04970	1	1411088	1413627	+	2540	597	622	610	649	922	813	515	531
gene:AT1G04980	1	1413644	1416218	-	2575	186	227	233	254	593	462	167	183
gene:AT1G04985	1	1416342	1419027	-	2686	399	587	471	500	468	492	415	536
gene:AT1G04990	1	1418612	1421863	-	3252	491	589	745	830	1962	2042	570	509
gene:AT1G05000	1	1425539	1428869	+	3331	269	324	297	265	1016	690	272	298
gene:AT1G05005	1	1429048	1430056	+	1009	0	2	0	0	0	0	0	0
gene:AT1G05010	1	1431177	1433010	-	1834	4604	5410	3483	5071	15376	12585	5516	5899
gene:AT1G05020	1	1435155	1437763	-	2609	56	64	26	42	8	30	88	90
gene:AT1G05030	1	1438048	1441933	-	3886	181	206	278	252	282	270	180	265
gene:AT1G05035	1	1444983	1446116	+	1134	12	20	25	7	33	35	4	8
gene:AT1G05040	1	1447369	1448463	-	1095	1	0	0	3	1	2	0	0
gene:AT1G05055	1	1448631	1450901	-	2271	110	149	123	167	132	193	159	166
gene:AT1G05060	1	1451002	1452872	-	1871	286	314	278	315	315	397	275	337
gene:AT1G05065	1	1454606	1455322	-	717	16	2	36	23	26	4	30	24
gene:AT1G05070	1	1457007	1458802	-	1796	245	271	293	313	311	323	223	343
gene:AT1G05080	1	1459091	1460579	+	1489	0	0	0	0	0	0	0	0
gene:AT1G05085	1	1460988	1461670	+	683	2	1	1	2	1	0	1	2
gene:AT1G05087	1	1463108	1464173	+	1066	116	137	159	108	89	111	127	146
gene:AT1G05090	1	1464239	1465875	+	1637	203	216	203	223	220	195	255	261
gene:AT1G05100	1	1469541	1470881	+	1341	30	18	24	20	30	18	22	26
gene:AT1G05120	1	1471323	1476289	-	4967	429	436	523	526	716	650	417	503
gene:AT1G05136	1	1478923	1479063	+	141	7	5	10	14	4	3	12	1
gene:AT1G05140	1	1482546	1484059	+	1514	1105	1330	1309	1444	852	878	1067	1280
gene:AT1G05150	1	1484067	1487027	-	2961	748	950	878	827	722	658	945	1164
gene:AT1G05160	1	1487378	1491005	-	3628	151	280	217	272	260	233	223	302
gene:AT1G05170	1	1490974	1494248	-	3275	119	176	207	221	267	297	151	155
gene:AT1G05180	1	1498114	1501953	-	3840	414	614	586	564	846	869	472	577
gene:AT1G05190	1	1502251	1503853	-	1603	6117	6412	6544	7663	3226	3701	5884	6648
gene:AT1G05200	1	1504941	1509152	+	4212	364	551	620	558	624	624	306	341
gene:AT1G05205	1	1509103	1510341	-	1239	131	205	186	204	279	337	142	226
gene:AT1G05210	1	1510404	1511683	+	1280	43	75	66	64	66	100	63	43
gene:AT1G05220	1	1511895	1512842	+	948	12	5	25	8	11	27	17	18
gene:AT1G05230	1	1512896	1518900	-	6005	361	507	454	547	275	258	317	437
gene:AT1G05240	1	1520278	1523023	+	2746	67	98	47	42	8	9	84	74
gene:AT1G05250	1	1525601	1527360	-	1760	78	97	50	43	2	14	61	74
gene:AT1G05260	1	1529767	1531484	+	1718	467	569	545	483	196	297	387	571
gene:AT1G05270	1	1531641	1534767	-	3127	467	609	585	546	652	704	488	586
gene:AT1G05280	1	1534830	1537602	-	2773	23	30	47	27	25	19	24	27
gene:AT1G05290	1	1539152	1540562	-	1411	0	0	0	2	1	0	0	0
gene:AT1G05291	1	1541348	1542432	-	1085	0	0	0	0	0	0	0	0
gene:AT1G05300	1	1544927	1547849	-	2923	56	89	125	132	421	436	97	96
gene:AT1G05310	1	1550503	1552587	-	2085	55	104	128	147	40	23	44	103
gene:AT1G05320	1	1553568	1557848	+	4281	347	497	589	509	618	539	300	366
gene:AT1G05330	1	1558058	1558745	+	688	2	0	2	0	1	0	0	2
gene:AT1G05340	1	1558778	1559917	-	1140	100	162	102	136	123	116	150	115
gene:AT1G05350	1	1560678	1564409	-	3732	243	342	371	348	554	559	305	391
gene:AT1G05360	1	1564491	1567508	+	3018	188	273	259	224	254	282	188	164
gene:AT1G05370	1	1569147	1572469	-	3323	20	31	72	59	64	59	27	23
gene:AT1G05380	1	1576822	1582672	+	5851	974	1116	991	1141	1237	1011	1111	1250
gene:AT1G05385	1	1582671	1583760	-	1090	218	270	256	317	99	146	254	315
gene:AT1G05400	1	1584073	1585421	+	1349	7	12	16	13	17	5	8	20
gene:AT1G05410	1	1585371	1587794	-	2424	263	304	282	312	267	296	244	393
gene:AT1G05420	1	1589973	1591012	+	1040	8	4	8	16	4	0	18	14
gene:AT1G05430	1	1594053	1595923	-	1871	252	409	353	374	432	414	278	383
gene:AT1G05440	1	1596007	1597940	-	1934	18	38	43	36	21	36	20	32
gene:AT1G05450	1	1599876	1601214	+	1339	2	0	1	2	0	2	2	0
gene:AT1G05460	1	1601148	1605034	-	3887	345	401	396	468	328	363	412	429
gene:AT1G05470	1	1607202	1611840	-	4639	196	271	314	285	182	141	162	252
gene:AT1G05490	1	1618504	1623489	-	4986	8	22	18	18	8	12	12	14
gene:AT1G05500	1	1624919	1629289	+	4371	491	683	671	749	987	908	498	666
gene:AT1G05510	1	1629446	1630863	+	1418	2	0	32	0	4	13	13	0
gene:AT1G05520	1	1630849	1636018	-	5170	785	913	869	949	1234	1242	767	888
gene:AT1G05530	1	1636249	1637914	-	1666	38	32	40	36	5	4	18	27
gene:AT1G05540	1	1639223	1640879	+	1657	24	47	51	76	6	4	31	38
gene:AT1G05550	1	1640959	1643917	-	2959	8	0	4	0	2	3	4	0
gene:AT1G05560	1	1645300	1647435	-	2136	4246	4375	4961	6060	3379	2828	3248	1534
gene:AT1G05570	1	1647575	1659611	-	12037	1266	1728	1572	1489	2168	1801	1648	1709
gene:AT1G05575	1	1661550	1662259	-	710	94	127	54	112	98	64	63	30
gene:AT1G05577	1	1662352	1664398	-	2047	1	2	3	8	19	2	1	1
gene:AT1G05580	1	1665356	1668924	-	3569	0	0	0	0	0	0	0	0
gene:AT1G05590	1	1669350	1671902	+	2553	231	259	287	353	285	250	200	312
gene:AT1G05600	1	1671916	1673923	+	2008	143	148	154	170	101	90	129	185
gene:AT1G05610	1	1673861	1676077	-	2217	6	14	13	22	22	15	7	8
gene:AT1G05615	1	1677507	1678270	-	764	0	0	0	0	0	0	0	0
gene:AT1G05620	1	1678881	1681710	+	2830	186	231	295	219	531	572	212	253
gene:AT1G05630	1	1682224	1687363	+	5140	269	374	413	429	289	265	341	696
gene:AT1G05640	1	1687436	1689955	-	2520	65	86	75	114	110	105	81	100
gene:AT1G05650	1	1690002	1692179	-	2178	2	5	12	14	0	0	0	7
gene:AT1G05660	1	1694070	1696191	-	2122	59	83	101	81	4	4	41	53
gene:AT1G05670	1	1697541	1701065	-	3525	158	213	146	121	140	140	118	151
gene:AT1G05675	1	1701116	1702749	-	1634	84	166	73	215	324	207	162	30
gene:AT1G05680	1	1703002	1704838	-	1837	2317	2314	1513	2491	567	486	1538	1118
gene:AT1G05690	1	1706736	1709360	+	2625	35	42	43	63	80	61	63	55
gene:AT1G05700	1	1709673	1713474	+	3802	20	28	63	33	28	26	17	34
gene:AT1G05710	1	1714818	1717290	+	2473	162	234	265	287	816	753	161	255
gene:AT1G05720	1	1717389	1718909	-	1521	158	183	214	240	369	355	193	226
gene:AT1G05730	1	1718555	1720587	+	2033	11	11	26	14	29	23	15	28
gene:AT1G05740	1	1720593	1721309	+	717	0	2	0	0	0	0	0	0
gene:AT1G05750	1	1721509	1724734	+	3226	127	142	151	188	111	122	111	193
gene:AT1G05760	1	1723734	1724534	-	801	0	0	0	0	0	0	0	0
gene:AT1G05770	1	1725388	1726321	-	934	7	10	6	16	20	9	13	17
gene:AT1G05780	1	1726558	1728520	+	1963	80	121	94	159	180	198	100	152
gene:AT1G05783	1	1728658	1729789	-	1132	4	8	13	11	9	19	15	9
gene:AT1G05785	1	1730242	1732657	+	2416	85	97	124	94	91	112	92	102
gene:AT1G05790	1	1732802	1737583	+	4782	447	489	476	544	471	391	407	464
gene:AT1G05800	1	1741204	1742619	+	1416	0	0	0	0	6	0	0	0
gene:AT1G05805	1	1744444	1747734	+	3291	510	647	467	621	618	756	571	725
gene:AT1G05810	1	1748259	1749526	+	1268	122	112	108	100	107	112	149	228
gene:AT1G05820	1	1749478	1754036	+	4559	41	36	32	43	34	24	37	33
gene:AT1G05830	1	1754130	1761909	+	7780	662	684	823	820	761	666	638	701
gene:AT1G05835	1	1762145	1762814	+	670	111	150	125	144	42	59	128	145
gene:AT1G05840	1	1762734	1766283	-	3550	285	428	281	400	330	336	396	574
gene:AT1G05850	1	1766503	1768837	-	2335	4793	5975	6216	7078	5151	5307	5486	7039
gene:AT1G05860	1	1768986	1771286	+	2301	146	182	189	176	194	195	158	185
gene:AT1G05870	1	1771385	1773385	-	2001	207	241	308	276	393	439	208	267
gene:AT1G05880	1	1775643	1778553	+	2911	0	0	0	4	2	0	0	0
gene:AT1G05890	1	1779256	1784675	+	5420	865	958	985	1047	1209	952	991	1156
gene:AT1G05894	1	1784736	1786326	+	1591	19	20	13	10	5	4	14	7
gene:AT1G05900	1	1786849	1789737	+	2889	137	206	163	181	152	198	100	152
gene:AT1G05910	1	1790216	1796715	+	6500	465	630	690	730	790	833	461	600
gene:AT1G05920	1	1796778	1798254	+	1477	0	0	0	0	0	0	0	0
gene:AT1G05930	1	1799418	1800933	+	1516	1	0	0	2	0	0	2	0
gene:AT1G05940	1	1801110	1804000	-	2891	511	659	541	513	843	975	604	622
gene:AT1G05950	1	1804401	1807670	-	3270	66	82	136	70	57	58	62	57
gene:AT1G05960	1	1807960	1815568	-	7609	1035	1355	1252	1443	1215	1070	1132	1373
gene:AT1G05970	1	1815825	1817336	-	1512	80	91	84	94	78	69	81	106
gene:AT1G05990	1	1818392	1819184	+	793	12	2	2	2	0	0	2	4
gene:AT1G06000	1	1820308	1821894	-	1587	634	815	1008	935	934	872	454	544
gene:AT1G06010	1	1822583	1824236	+	1654	107	147	130	154	219	259	126	161
gene:AT1G06020	1	1824250	1826163	+	1914	3	9	9	2	7	7	8	2
gene:AT1G06030	1	1826803	1828279	+	1477	4	2	1	0	14	10	0	3
gene:AT1G06040	1	1828340	1829983	-	1644	677	678	674	780	687	724	432	348
gene:AT1G06045	1	1829522	1829865	+	344	0	0	0	0	0	0	0	0
gene:AT1G06050	1	1830471	1832555	-	2085	67	49	72	65	103	106	59	56
gene:AT1G06060	1	1832941	1834861	+	1921	269	285	286	275	288	330	327	320
gene:AT1G06070	1	1834829	1837758	-	2930	324	381	377	373	426	416	377	378
gene:AT1G06080	1	1843463	1846311	+	2849	184	287	198	249	49	55	233	220
gene:AT1G06090	1	1846701	1849693	+	2993	90	124	151	132	60	81	103	194
gene:AT1G06100	1	1851472	1853019	+	1548	36	67	70	72	0	0	32	44
gene:AT1G06110	1	1853059	1855378	-	2320	442	566	573	608	691	628	543	611
gene:AT1G06120	1	1855910	1857718	+	1809	10	40	22	22	7	7	15	21
gene:AT1G06130	1	1857757	1860938	-	3182	380	468	380	425	585	733	375	534
gene:AT1G06135	1	1862184	1862742	+	559	0	0	0	0	8	2	0	0
gene:AT1G06137	1	1863425	1863840	-	416	0	0	0	0	6	0	2	0
gene:AT1G06140	1	1864774	1866999	+	2226	34	26	48	40	26	40	42	51
gene:AT1G06143	1	1867037	1868905	-	1869	57	82	75	60	72	72	68	79
gene:AT1G06150	1	1868989	1873730	-	4742	638	743	874	899	879	800	612	801
gene:AT1G06148	1	1874885	1877573	-	2689	2	8	14	6	33	12	6	6
gene:AT1G06160	1	1882907	1883992	+	1086	239	338	70	144	90	123	250	148
gene:AT1G06170	1	1884981	1886904	-	1924	2	0	2	4	6	2	4	10
gene:AT1G06180	1	1889362	1891276	+	1915	168	120	145	160	1038	762	163	194
gene:AT1G06190	1	1892231	1894194	-	1964	1503	1532	1588	1655	1101	1308	1439	1526
gene:AT1G06200	1	1894289	1897027	-	2739	703	767	759	737	975	951	782	857
gene:AT1G06210	1	1897129	1899237	+	2109	419	503	497	520	724	731	439	452
gene:AT1G06220	1	1899951	1904897	+	4947	1330	1608	1677	1529	1461	1367	1340	1519
gene:AT1G06225	1	1905918	1906298	+	381	0	0	0	0	0	0	0	0
gene:AT1G06230	1	1906963	1911056	+	4094	1466	1558	1506	1595	1356	1214	1390	1649
gene:AT1G06240	1	1911095	1913295	+	2201	256	318	295	375	130	220	272	306
gene:AT1G06250	1	1913175	1914895	-	1721	76	31	62	37	17	17	18	36
gene:AT1G06260	1	1916430	1917585	+	1156	17	55	34	38	47	52	25	49
gene:AT1G06270	1	1917991	1919760	-	1770	105	118	175	122	90	96	133	99
gene:AT1G06280	1	1920307	1920949	-	643	0	0	0	0	0	0	0	0
gene:AT1G06290	1	1922208	1926278	+	4071	1069	1391	1119	1273	2451	2167	1169	1252
gene:AT1G06310	1	1926652	1930397	+	3746	12	20	17	24	36	32	18	17
gene:AT1G06320	1	1930523	1931449	+	927	0	0	0	2	0	0	4	3
gene:AT1G06330	1	1931229	1932429	-	1201	2	2	2	0	0	2	2	4
gene:AT1G06340	1	1933284	1934103	-	820	0	0	8	7	0	4	0	0
gene:AT1G06350	1	1935227	1936841	-	1615	31	24	44	29	282	323	35	47
gene:AT1G06360	1	1938862	1940496	-	1635	948	1034	1007	1075	21	21	771	955
gene:AT1G06380	1	1944993	1946303	+	1311	168	191	189	201	168	181	172	198
gene:AT1G06390	1	1946746	1950860	+	4115	928	1108	1023	1198	1302	1115	1010	1381
gene:AT1G06400	1	1950596	1952880	-	2285	730	839	735	888	1038	899	992	1097
gene:AT1G06410	1	1954674	1958866	+	4193	2699	3073	2668	2718	2866	3005	3492	4801
gene:AT1G06420	1	1958878	1960027	+	1150	18	30	51	49	18	38	26	45
gene:AT1G06430	1	1960031	1963189	-	3159	2242	2478	1922	2510	2651	2316	2173	2097
gene:AT1G06440	1	1963301	1965209	-	1909	46	64	63	53	60	66	77	95
gene:AT1G06450	1	1965840	1967219	+	1380	108	103	114	110	86	71	100	80
gene:AT1G06460	1	1967087	1969656	-	2570	3111	3369	3062	4425	2624	3011	2927	2739
gene:AT1G06470	1	1969658	1974526	+	4869	344	488	533	526	589	647	380	507
gene:AT1G06475	1	1973834	1974407	-	574	0	0	0	0	0	0	0	0
gene:AT1G06490	1	1978378	1989409	+	11032	91	145	185	125	256	196	118	104
gene:AT1G06500	1	1989479	1990730	+	1252	100	146	129	134	153	183	103	145
gene:AT1G06515	1	1990634	1992228	-	1595	168	192	239	206	241	243	211	301
gene:AT1G06510	1	1992229	1993841	+	1613	280	287	305	353	294	297	321	319
gene:AT1G06520	1	1993903	1996355	-	2453	58	92	60	70	100	68	76	40
gene:AT1G06530	1	2001382	2002802	+	1421	0	0	0	0	1	0	0	0
gene:AT1G06540	1	2001406	2003446	-	2041	10	3	3	11	4	11	5	2
gene:AT1G06550	1	2003627	2007212	-	3586	345	460	524	504	937	667	267	441
gene:AT1G06560	1	2007615	2012006	+	4392	274	282	323	272	204	220	304	295
gene:AT1G06570	1	2011885	2013545	-	1661	1203	1087	641	915	1247	905	1626	1171
gene:AT1G06580	1	2013996	2016273	-	2278	47	64	42	60	88	84	76	99
gene:AT1G06590	1	2016306	2024749	-	8444	155	180	229	197	197	191	151	193
gene:AT1G06620	1	2025544	2027413	+	1870	281	362	217	243	793	650	227	339
gene:AT1G06630	1	2027606	2031388	+	3783	422	588	437	421	440	356	553	574
gene:AT1G06640	1	2031626	2034112	+	2487	1245	1491	1534	1549	1643	2107	1311	1672
gene:AT1G06645	1	2034156	2035824	+	1669	404	465	386	537	295	293	339	342
gene:AT1G06650	1	2035718	2037366	+	1649	1297	1529	1195	1458	2146	2078	1348	1251
gene:AT1G06660	1	2037311	2040419	-	3109	73	49	60	76	94	90	68	65
gene:AT1G06670	1	2040410	2047655	+	7246	878	1199	1261	1158	1451	1186	909	1205
gene:AT1G06680	1	2047634	2049439	+	1806	19136	22717	26937	32605	18614	25400	19323	21274
gene:AT1G06690	1	2049400	2052170	-	2771	611	639	540	644	429	480	626	535
gene:AT1G06700	1	2052370	2055548	-	3179	950	1090	1024	1066	1169	1115	976	1225
gene:AT1G06710	1	2055745	2060429	-	4685	129	114	220	134	146	148	128	164
gene:AT1G06720	1	2060444	2067483	-	7040	810	974	1113	993	1038	842	705	980
