# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "lnc_RNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_lnc_RNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT1G05447.1	1	6508776	6509012	-	237	7	4	2	4	6	6	7	2
transcript:AT1G05453.1	1	6525324	6525994	+	671	156	157	130	163	277	229	138	150
transcript:AT1G05467.1	1	6610071	6610443	+	373	56	63	66	50	100	114	56	83
transcript:AT1G05473.1	1	6620854	6621071	-	218	0	0	0	0	0	0	0	0
transcript:AT1G05477.1	1	6635120	6635338	-	219	0	0	0	0	0	0	0	0
transcript:AT1G05483.1	1	6642907	6643372	-	466	0	0	0	0	0	0	0	0
transcript:AT1G05487.1	1	6642987	6643519	+	533	0	1	0	0	4	1	0	0
transcript:AT1G05493.1	1	6669408	6669795	-	388	10	22	12	9	8	18	3	5
transcript:AT1G05497.1	1	6670303	6670780	+	478	0	0	0	0	0	0	0	0
transcript:AT1G05507.1	1	6813647	6814005	+	359	0	0	0	0	0	0	0	0
transcript:AT1G05517.1	1	6941873	6942155	-	283	3	3	1	2	2	2	0	1
transcript:AT1G05523.1	1	6957968	6959124	+	1157	32	52	59	57	19	54	50	50
transcript:AT1G05527.1	1	6959160	6959605	+	446	0	0	0	0	0	0	0	0
transcript:AT1G05533.1	1	6961365	6961574	+	210	0	0	0	0	0	0	0	2
transcript:AT1G05537.1	1	7046123	7046378	-	256	0	0	0	0	0	0	0	0
transcript:AT1G05543.1	1	7049116	7049939	+	824	0	0	0	0	0	0	0	0
transcript:AT1G05553.1	1	7093113	7093593	-	481	58	50	47	50	66	71	51	71
transcript:AT1G05557.1	1	7094008	7094666	-	659	56	49	27	52	30	16	38	41
transcript:AT1G20515.1	1	7106128	7108108	+	1981	0	0	0	0	0	0	0	0
transcript:AT1G20515.2	1	7106144	7107966	+	1823	0	0	0	0	0	0	0	0
transcript:AT1G20515.3	1	7106832	7107937	+	1106	0	0	0	0	0	0	0	0
transcript:AT1G20691.1	1	7174336	7176647	-	2312	0	0	0	0	0	0	0	0
transcript:AT1G20691.2	1	7174373	7176502	-	2130	0	0	0	0	0	0	0	0
transcript:AT1G05567.1	1	7199048	7199427	-	380	0	0	0	0	0	2	3	0
transcript:AT1G05583.1	1	7223055	7223257	-	203	0	0	0	0	0	0	1	0
transcript:AT1G05587.1	1	7223476	7223713	-	238	0	0	0	0	0	0	0	0
transcript:AT1G05593.1	1	7223760	7224256	+	497	0	0	0	0	0	0	0	0
transcript:AT1G05597.1	1	7225309	7225588	-	280	0	0	0	0	0	0	0	0
transcript:AT1G05603.1	1	7225434	7225775	+	342	0	0	0	0	1	0	0	0
transcript:AT1G05607.1	1	7248291	7248588	+	298	27	39	9	24	13	9	13	25
transcript:AT1G05613.1	1	7336674	7336952	-	279	0	0	0	0	2	0	0	0
transcript:AT1G05617.1	1	7344747	7345128	+	382	0	0	0	0	0	0	0	0
transcript:AT1G05623.1	1	7370611	7370903	+	293	0	0	0	0	1	0	0	0
transcript:AT1G05633.1	1	7401345	7401549	+	205	0	0	0	0	0	0	0	0
transcript:AT1G05643.1	1	7433801	7434105	-	305	0	0	0	0	0	0	0	0
transcript:AT1G05647.1	1	7460104	7460501	-	398	0	0	0	0	0	0	0	0
transcript:AT1G05653.1	1	7471090	7471300	+	211	0	0	0	0	0	0	0	0
transcript:AT1G05657.1	1	7473011	7473358	+	348	0	0	0	0	0	0	0	0
transcript:AT1G05663.1	1	7490992	7491645	+	654	0	0	0	0	0	0	0	0
transcript:AT1G05667.1	1	7491251	7491464	-	214	0	0	0	0	0	0	0	0
transcript:AT1G05683.1	1	7604410	7604655	+	246	0	0	0	0	0	0	0	0
transcript:AT1G05687.1	1	7680822	7681663	-	842	159	178	227	210	214	231	145	200
transcript:AT1G05693.1	1	7739696	7740012	-	317	0	0	0	0	0	0	0	0
transcript:AT1G05703.1	1	7772133	7772582	-	450	17	29	29	23	16	9	21	23
transcript:AT1G05707.1	1	7781197	7781712	+	516	6	22	15	9	33	12	17	12
transcript:AT1G05713.1	1	7797593	7797802	-	210	0	0	0	0	0	0	0	0
transcript:AT1G05717.1	1	7814473	7814738	+	266	0	0	0	0	0	0	2	0
transcript:AT1G05723.1	1	7826380	7826621	-	242	3	7	6	7	14	5	2	3
transcript:AT1G05727.1	1	7829731	7830154	+	424	4	11	8	12	22	18	4	6
transcript:AT1G05733.1	1	7858868	7859504	-	637	58	39	96	95	30	58	63	70
transcript:AT1G05737.1	1	7872850	7873056	+	207	0	0	0	0	0	0	0	0
transcript:AT1G05747.1	1	7931629	7932056	-	428	2	0	0	0	1	0	0	0
transcript:AT1G05753.1	1	7949502	7950049	-	548	237	340	152	178	111	94	366	248
transcript:AT1G05757.1	1	7952142	7952470	+	329	3	4	6	5	4	3	12	1
transcript:AT1G05763.1	1	8029507	8029778	+	272	45	41	52	59	22	43	32	39
transcript:AT1G05767.1	1	8071789	8074296	+	2508	224	242	249	233	323	306	185	194
transcript:AT1G05767.2	1	8074366	8075020	+	655	0	0	3	2	3	0	0	0
transcript:AT1G05773.1	1	8079512	8079995	-	484	86	102	96	101	124	164	96	95
transcript:AT1G05777.1	1	8080698	8080937	+	240	92	69	70	104	141	223	100	71
transcript:AT1G05787.1	1	8197543	8198108	+	566	3	18	14	7	358	314	4	9
transcript:AT1G05793.1	1	8205161	8205381	-	221	0	0	0	0	0	0	0	0
transcript:AT1G05797.1	1	8303208	8303425	-	218	0	0	0	0	0	0	0	0
transcript:AT1G05803.1	1	8303801	8304028	-	228	0	0	0	0	0	0	2	0
transcript:AT1G05807.1	1	8304660	8304901	+	242	0	0	0	0	0	0	0	0
transcript:AT1G05817.1	1	8319663	8320431	-	769	0	0	0	0	0	2	0	0
transcript:AT1G05823.1	1	8363895	8364276	+	382	0	0	0	0	0	0	0	0
transcript:AT1G05827.1	1	8387406	8387640	-	235	0	0	0	0	0	0	0	0
transcript:AT1G05833.1	1	8420941	8421628	-	688	73	82	106	127	102	84	96	111
transcript:AT1G05837.1	1	8423069	8424073	+	1005	49	60	38	76	184	169	51	75
transcript:AT1G05843.1	1	8486887	8487482	+	596	1	1	0	4	1	0	3	2
transcript:AT1G05847.1	1	8487212	8487558	-	347	0	0	0	0	0	0	0	0
transcript:AT1G05857.1	1	8539957	8540308	-	352	0	0	0	0	0	0	0	0
transcript:AT1G05863.1	1	8598624	8598990	+	367	0	0	0	0	0	0	0	0
transcript:AT1G05867.1	1	8610507	8610821	-	315	4	14	19	5	12	23	10	7
transcript:AT1G05873.1	1	8613169	8614053	+	885	39	88	66	72	68	76	63	65
transcript:AT1G05887.1	1	8649780	8650020	+	241	0	0	0	0	0	0	0	0
transcript:AT1G05893.1	1	8649816	8650056	-	241	0	0	0	0	0	0	0	0
transcript:AT1G05897.1	1	8650622	8650899	+	278	0	0	0	0	2	0	0	1
transcript:AT1G05903.1	1	8659678	8660351	+	674	0	0	0	0	0	0	0	0
transcript:AT1G05913.1	1	8756253	8756570	-	318	4	9	0	8	16	14	6	0
transcript:AT1G25098.1	1	8812695	8814461	+	1767	0	0	0	0	0	0	0	0
transcript:AT1G25098.2	1	8812695	8814461	+	1767	0	0	0	0	0	0	0	0
transcript:AT1G25098.4	1	8812695	8815264	+	2570	0	0	0	0	0	0	0	0
transcript:AT1G25098.3	1	8812695	8815264	+	2570	0	0	0	0	0	0	0	0
transcript:AT1G05927.1	1	8835419	8836850	-	1432	428	422	320	360	491	529	432	536
transcript:AT1G05933.1	1	8838445	8839139	+	695	22	30	31	24	189	165	23	31
transcript:AT1G05937.1	1	8843774	8844366	+	593	0	0	0	4	0	0	4	0
transcript:AT1G05943.1	1	8849006	8849506	-	501	10	12	13	14	17	14	5	10
transcript:AT1G05947.1	1	8852648	8853171	-	524	0	0	0	0	0	0	0	0
transcript:AT1G05953.1	1	8852719	8853071	+	353	0	0	0	0	0	0	0	0
transcript:AT1G05957.1	1	8876312	8876558	+	247	0	0	0	0	0	0	0	0
transcript:AT1G05963.1	1	8924184	8924454	-	271	0	0	0	0	0	0	0	0
transcript:AT1G05967.1	1	8941002	8941202	+	201	0	0	0	0	0	0	0	2
transcript:AT1G05973.1	1	9020389	9020657	-	269	24	30	31	29	27	33	13	17
transcript:AT1G05977.1	1	9023037	9023508	+	472	7	3	12	4	12	9	14	11
transcript:AT1G05983.1	1	9032668	9032898	-	231	0	0	0	0	0	0	0	0
transcript:AT1G26208.1	1	9065955	9071457	-	5503	0	0	0	0	0	0	0	0
transcript:AT1G26208.2	1	9065955	9071468	-	5514	0	0	0	0	0	0	0	0
transcript:AT1G26208.3	1	9066044	9071452	-	5409	0	0	0	0	0	0	0	0
transcript:AT1G26208.4	1	9066200	9071462	-	5263	0	0	0	0	0	0	0	0
transcript:AT1G26208.6	1	9066319	9068685	-	2367	0	0	0	0	0	0	0	0
transcript:AT1G26208.5	1	9066319	9068685	-	2367	0	0	0	0	0	0	0	0
transcript:AT1G05987.1	1	9069770	9070183	+	414	0	0	0	0	0	0	0	0
transcript:AT1G26218.1	1	9071058	9072273	-	1216	113	189	143	163	196	221	146	189
transcript:AT1G06003.1	1	9158571	9159254	-	684	19	50	32	14	24	11	28	32
transcript:AT1G06007.1	1	9227341	9227548	-	208	0	0	0	0	0	0	0	0
transcript:AT1G06013.1	1	9240560	9240864	-	305	0	0	0	0	0	0	0	0
transcript:AT1G06017.1	1	9247263	9247559	-	297	37	43	32	37	41	40	28	34
transcript:AT1G06023.1	1	9257086	9257400	+	315	0	1	0	1	0	0	0	0
transcript:AT1G06027.1	1	9291723	9292147	+	425	0	0	0	0	0	0	0	1
transcript:AT1G06037.1	1	9325015	9325259	+	245	1	0	0	0	0	2	0	0
transcript:AT1G06043.1	1	9424691	9424892	-	202	0	0	0	0	0	0	0	0
transcript:AT1G06047.1	1	9452632	9452831	+	200	0	0	0	0	0	0	0	0
transcript:AT1G06053.1	1	9459098	9459587	-	490	0	0	0	0	0	0	0	0
transcript:AT1G06057.1	1	9462398	9462809	-	412	0	0	0	0	0	3	0	0
transcript:AT1G06063.1	1	9473380	9473652	-	273	0	0	0	0	0	0	0	0
transcript:AT1G06067.1	1	9473380	9473719	+	340	0	0	0	0	0	0	0	0
transcript:AT1G06073.1	1	9475461	9475699	-	239	0	0	0	0	0	0	2	0
transcript:AT1G06083.1	1	9483441	9483754	-	314	62	42	56	64	82	41	64	50
transcript:AT1G06093.1	1	9572455	9572689	-	235	0	0	0	0	0	0	0	0
transcript:AT1G06097.1	1	9572455	9572795	+	341	0	0	0	0	0	0	0	0
transcript:AT1G06103.1	1	9589675	9589914	-	240	3	7	3	6	2	6	4	4
transcript:AT1G27921.1	1	9726607	9730185	-	3579	0	0	0	0	0	0	0	0
transcript:AT1G27921.2	1	9726607	9730185	-	3579	0	0	0	0	0	0	0	0
transcript:AT1G27921.4	1	9726610	9730424	-	3815	0	0	0	0	0	0	0	0
transcript:AT1G27921.3	1	9726610	9730424	-	3815	0	0	0	0	0	0	0	0
transcript:AT1G06113.1	1	9794544	9794763	+	220	1	0	3	0	8	9	1	0
transcript:AT1G06117.1	1	9799492	9799703	-	212	0	0	0	0	0	2	4	0
transcript:AT1G06123.1	1	9800635	9800843	-	209	0	0	2	2	0	0	0	0
transcript:AT1G06127.1	1	9848883	9849226	+	344	0	0	0	0	0	0	0	0
transcript:AT1G06133.1	1	9882237	9882450	+	214	2	0	2	0	0	0	0	0
transcript:AT1G06147.1	1	9938600	9939013	+	414	0	0	0	0	1	0	0	0
transcript:AT1G06153.1	1	9967837	9968056	+	220	20	8	34	32	43	71	18	31
transcript:AT1G06157.1	1	9989550	9989790	-	241	0	0	0	0	0	0	0	0
transcript:AT1G06163.1	1	10012637	10013263	+	627	0	1	0	4	0	0	0	0
transcript:AT1G28685.1	1	10077923	10079643	-	1721	315	402	362	343	1046	1084	295	374
transcript:AT1G06173.1	1	10094622	10095145	+	524	0	0	4	0	0	0	4	0
transcript:AT1G06177.1	1	10094805	10095222	-	418	0	0	0	0	0	0	0	0
transcript:AT1G28715.1	1	10095813	10102928	-	7116	91	103	128	110	90	92	76	121
transcript:AT1G06187.1	1	10119308	10119662	+	355	0	0	0	0	0	0	0	0
transcript:AT1G06197.1	1	10127673	10128207	-	535	0	0	0	0	0	0	0	0
transcript:AT1G06203.1	1	10127745	10128056	+	312	0	0	0	0	0	0	0	0
transcript:AT1G06207.1	1	10134774	10135097	-	324	30	49	47	41	108	119	43	63
transcript:AT1G06213.1	1	10135454	10135947	-	494	12	7	33	22	12	39	21	8
transcript:AT1G06217.1	1	10138284	10138715	+	432	0	0	0	0	3	0	0	0
transcript:AT1G29357.2	1	10273931	10275765	-	1835	0	0	0	0	0	0	0	0
transcript:AT1G29357.1	1	10273931	10275765	-	1835	0	0	0	0	0	0	0	0
transcript:AT1G29357.3	1	10274016	10275727	-	1712	0	0	0	0	0	0	0	0
transcript:AT1G29357.4	1	10274017	10275727	-	1711	0	0	0	0	0	0	0	0
transcript:AT1G06227.1	1	10300193	10300716	-	524	117	154	136	81	102	79	86	104
transcript:AT1G06257.1	1	10301646	10301987	+	342	4	7	0	3	0	0	4	0
transcript:AT1G06287.1	1	10328819	10329121	+	303	2	4	2	4	1	4	1	7
transcript:AT1G06293.1	1	10383999	10384275	+	277	0	0	0	0	0	0	0	0
transcript:AT1G29785.1	1	10426779	10429143	-	2365	5	13	4	6	8	15	2	12
transcript:AT1G29785.2	1	10427342	10428749	-	1408	0	0	0	0	0	0	0	0
transcript:AT1G29785.3	1	10428495	10429138	-	644	0	0	0	0	0	0	0	0
transcript:AT1G06297.1	1	10489782	10490022	-	241	0	0	0	0	0	0	0	0
transcript:AT1G06303.1	1	10489782	10490022	+	241	0	0	0	0	0	0	0	0
transcript:AT1G06307.1	1	10590656	10590900	-	245	0	0	0	0	0	0	0	0
transcript:AT1G30282.1	1	10663332	10664763	+	1432	59	56	75	98	29	18	50	40
transcript:AT1G30282.2	1	10663615	10663836	+	222	0	0	0	0	0	0	0	0
transcript:AT1G06313.1	1	10667624	10668129	-	506	0	0	1	0	0	0	0	0
transcript:AT1G06317.1	1	10667813	10668056	+	244	0	0	0	0	0	0	0	0
transcript:AT1G06323.1	1	10677329	10677671	-	343	0	0	0	0	0	0	0	0
transcript:AT1G06327.1	1	10775823	10776027	+	205	0	0	0	0	0	0	0	0
transcript:AT1G06333.1	1	10775860	10776319	-	460	0	0	0	0	0	0	0	0
transcript:AT1G06337.1	1	10789698	10790032	+	335	8	3	8	4	6	7	4	8
transcript:AT1G06343.1	1	10803628	10803853	-	226	0	0	0	0	0	0	0	0
transcript:AT1G06347.1	1	10814090	10814376	-	287	0	0	0	0	0	0	0	0
transcript:AT1G06353.1	1	10921835	10922072	-	238	0	0	0	0	0	0	0	0
transcript:AT1G06357.1	1	10928005	10928930	-	926	0	0	0	0	0	0	0	0
transcript:AT1G06363.1	1	10928659	10928968	+	310	0	0	0	0	0	0	0	0
transcript:AT1G06373.1	1	10954288	10954711	+	424	0	0	0	0	0	0	0	0
transcript:AT1G06377.1	1	10981462	10981784	+	323	0	0	0	0	0	0	0	0
transcript:AT1G06383.1	1	11013511	11013942	-	432	0	0	0	0	0	0	0	0
transcript:AT1G06387.1	1	11016492	11016886	+	395	0	0	0	0	0	0	0	0
transcript:AT1G06393.1	1	11032358	11032898	+	541	0	0	0	0	0	0	0	0
transcript:AT1G06403.1	1	11061425	11061700	-	276	0	0	0	0	0	0	0	0
transcript:AT1G06407.1	1	11102314	11102804	-	491	0	0	0	4	2	0	0	0
transcript:AT1G06413.1	1	11136187	11136397	-	211	0	0	0	0	0	0	0	0
transcript:AT1G06417.1	1	11139772	11140052	-	281	0	0	0	0	0	0	0	0
transcript:AT1G06423.1	1	11147007	11147252	+	246	24	21	26	22	23	32	11	27
transcript:AT1G06427.1	1	11169645	11170059	+	415	0	0	0	0	0	0	0	0
transcript:AT1G06433.1	1	11197612	11198128	+	517	0	0	0	0	0	0	0	0
transcript:AT1G06437.1	1	11241229	11241474	+	246	0	0	0	0	0	0	0	0
transcript:AT1G31485.1	1	11271744	11273075	+	1332	40	40	18	15	40	26	47	37
transcript:AT1G06443.1	1	11300618	11300966	-	349	0	0	0	0	0	0	0	0
transcript:AT1G06447.1	1	11300693	11301038	+	346	0	0	0	0	0	0	0	0
transcript:AT1G06473.1	1	11471861	11472650	-	790	53	70	45	51	29	32	42	52
transcript:AT1G06483.1	1	11473109	11473354	-	246	2	0	0	0	2	2	0	0
transcript:AT1G06487.1	1	11478515	11478721	+	207	6	3	1	3	1	0	1	2
transcript:AT1G06493.1	1	11495823	11496107	-	285	0	0	0	0	0	0	0	0
transcript:AT1G06497.1	1	11497402	11497896	+	495	0	0	2	0	0	0	0	0
transcript:AT1G06507.1	1	11498282	11498595	-	314	0	0	0	0	0	0	0	0
transcript:AT1G06513.1	1	11498429	11498711	+	283	0	0	0	0	0	0	0	0
transcript:AT1G06517.1	1	11499282	11499519	+	238	0	0	0	0	0	0	0	0
transcript:AT1G06527.1	1	11598339	11598718	+	380	0	0	0	0	0	0	0	0
transcript:AT1G06533.1	1	11601121	11601334	+	214	0	0	0	0	0	0	0	0
transcript:AT1G06537.1	1	11672237	11672483	-	247	12	9	6	3	9	17	2	7
transcript:AT1G06543.1	1	11678679	11678929	-	251	0	0	0	0	0	0	2	0
transcript:AT1G06557.1	1	11686328	11686618	+	291	0	0	0	0	0	0	0	0
transcript:AT1G06567.1	1	11698405	11698857	-	453	4	4	0	0	0	0	1	0
transcript:AT1G06573.1	1	11738297	11739319	-	1023	650	735	422	620	537	537	810	860
transcript:AT1G06577.1	1	11778401	11778712	-	312	3	4	4	8	4	0	8	8
transcript:AT1G06583.1	1	11779272	11779894	-	623	0	0	0	0	0	0	0	0
transcript:AT1G06587.1	1	11779272	11779894	+	623	0	0	0	0	0	0	0	0
transcript:AT1G06593.1	1	11781460	11781965	+	506	0	2	0	2	0	0	1	1
transcript:AT1G06603.1	1	11813292	11813591	-	300	0	0	0	0	0	0	0	0
transcript:AT1G06607.1	1	11830681	11831444	-	764	0	0	0	0	0	0	0	0
transcript:AT1G06613.1	1	11856586	11856943	+	358	4	22	15	21	21	22	10	11
transcript:AT1G06617.1	1	11873274	11873480	+	207	0	0	0	0	0	0	0	0
transcript:AT1G06627.1	1	11927722	11928216	-	495	0	0	0	0	0	0	0	0
transcript:AT1G06633.1	1	11927899	11928260	+	362	0	0	0	0	0	0	0	0
transcript:AT1G06637.1	1	11944775	11944982	-	208	1	0	0	0	0	0	0	0
transcript:AT1G06657.1	1	12037164	12037441	+	278	0	0	0	0	0	0	0	0
transcript:AT1G06663.1	1	12037270	12037653	-	384	0	0	0	0	0	0	0	0
transcript:AT1G33415.1	1	12118990	12124001	+	5012	0	0	0	0	0	0	0	0
transcript:AT1G33415.2	1	12118992	12126593	+	7602	0	0	0	0	0	0	0	0
transcript:AT1G33415.3	1	12118994	12123999	+	5006	0	0	0	0	0	0	0	0
transcript:AT1G33415.4	1	12119015	12123896	+	4882	0	0	0	0	0	0	0	0
transcript:AT1G33415.5	1	12124092	12126651	+	2560	0	0	0	0	0	0	0	0
transcript:AT1G06683.1	1	12195426	12195676	-	251	6	2	5	2	2	3	1	3
transcript:AT1G06687.1	1	12199359	12199789	+	431	2	8	3	4	3	6	1	4
transcript:AT1G06693.1	1	12200427	12200747	+	321	0	2	3	5	4	0	0	0
transcript:AT1G06697.1	1	12217892	12218338	-	447	0	0	0	0	0	0	0	0
transcript:AT1G06703.1	1	12232827	12233098	-	272	0	0	0	0	0	0	2	0
transcript:AT1G06707.1	1	12233006	12233266	+	261	0	0	0	0	0	0	0	0
transcript:AT1G06713.1	1	12297238	12297525	-	288	0	0	0	0	0	0	0	0
transcript:AT1G06717.1	1	12358198	12358531	+	334	257	342	275	296	220	237	228	311
transcript:AT1G06723.1	1	12361353	12361763	+	411	0	0	0	0	0	0	0	0
transcript:AT1G06727.1	1	12381197	12381406	+	210	0	0	1	2	0	0	0	0
transcript:AT1G06733.1	1	12381940	12382144	+	205	2	0	0	1	2	1	0	0
transcript:AT1G06737.1	1	12383777	12384244	-	468	0	0	2	1	1	1	1	0
transcript:AT1G06743.1	1	12384322	12385041	+	720	1	4	6	3	0	2	1	2
transcript:AT1G06747.1	1	12512325	12512684	+	360	0	0	0	0	0	0	0	0
transcript:AT1G06753.1	1	12550564	12550980	-	417	37	40	27	26	58	39	29	53
transcript:AT1G06757.1	1	12601014	12601360	-	347	1	0	5	2	2	4	3	1
transcript:AT1G06773.1	1	12602898	12603141	-	244	0	0	10	1	2	0	1	0
transcript:AT1G06777.1	1	12643648	12643882	-	235	0	0	0	0	0	0	0	0
transcript:AT1G06783.1	1	12643681	12643997	+	317	0	0	1	0	0	0	0	0
transcript:AT1G06787.1	1	12687105	12687401	-	297	57	78	66	67	75	81	62	113
transcript:AT1G34844.1	1	12751156	12752796	+	1641	0	0	0	0	0	0	0	0
transcript:AT1G34844.2	1	12751156	12752796	+	1641	0	0	0	0	0	0	0	0
transcript:AT1G34844.3	1	12751171	12752905	+	1735	0	0	0	1	0	0	0	0
transcript:AT1G06817.1	1	12887309	12887610	+	302	0	0	0	0	0	0	0	0
transcript:AT1G06823.1	1	12887519	12887969	-	451	0	0	0	0	0	0	0	0
transcript:AT1G06827.1	1	12907870	12908342	+	473	0	0	0	0	0	0	0	0
transcript:AT1G06837.1	1	12923005	12923585	+	581	3	2	5	8	8	6	6	14
transcript:AT1G06853.1	1	12939071	12939354	-	284	2	0	2	0	0	0	0	0
transcript:AT1G06857.1	1	12972058	12972304	+	247	0	0	0	0	0	0	0	0
transcript:AT1G06863.1	1	12972132	12972468	-	337	0	0	0	0	0	0	0	0
transcript:AT1G06867.1	1	12986720	12987066	-	347	2	6	0	0	0	2	3	0
transcript:AT1G06883.1	1	12995687	12996713	-	1027	2	0	2	0	12	8	0	0
transcript:AT1G06897.1	1	13042973	13043377	-	405	0	0	0	0	0	0	0	0
transcript:AT1G06907.1	1	13107634	13108236	-	603	0	0	0	0	1	0	0	0
transcript:AT1G35545.1	1	13110517	13112832	-	2316	0	1	2	1	1	1	0	4
transcript:AT1G06913.1	1	13154301	13154647	-	347	0	0	0	0	0	0	0	0
transcript:AT1G06917.1	1	13167733	13168082	+	350	0	0	0	0	0	0	0	0
transcript:AT1G06927.1	1	13250536	13250970	+	435	0	0	0	0	0	0	0	0
transcript:AT1G06933.1	1	13314707	13314965	+	259	1	0	2	0	0	6	0	4
transcript:AT1G06937.1	1	13320657	13320875	+	219	2	0	1	0	1	1	0	0
transcript:AT1G06943.1	1	13434824	13435127	+	304	0	0	0	0	0	0	0	0
transcript:AT1G06947.1	1	13470980	13471202	+	223	0	0	0	0	0	0	0	0
transcript:AT1G06953.1	1	13471047	13471267	-	221	0	0	0	0	0	0	0	0
transcript:AT1G06957.1	1	13477922	13478204	+	283	0	4	1	1	0	3	4	0
transcript:AT1G06963.1	1	13501086	13502283	+	1198	0	0	0	0	2	0	0	0
transcript:AT1G06967.1	1	13635673	13636083	+	411	0	0	0	0	0	0	0	0
transcript:AT1G06973.1	1	13657062	13657390	-	329	0	0	0	0	0	0	0	0
transcript:AT1G06977.1	1	13701971	13702749	+	779	31	65	56	40	45	57	39	50
transcript:AT1G06983.1	1	13838401	13839087	-	687	0	0	4	2	17	22	1	2
transcript:AT1G06987.1	1	13857781	13858128	+	348	0	0	0	0	0	0	1	0
transcript:AT1G06993.1	1	13872214	13872516	+	303	3	0	0	1	0	0	0	3
transcript:AT1G06997.1	1	13987861	13988496	-	636	0	0	0	0	0	0	0	0
transcript:AT1G36992.1	1	14029923	14030768	+	846	103	155	114	134	120	102	168	140
transcript:AT1G07003.1	1	14041693	14042042	+	350	0	0	0	0	0	0	0	0
transcript:AT1G07007.1	1	14113268	14113653	-	386	0	0	0	0	0	0	0	0
transcript:AT1G07013.1	1	14155106	14155969	-	864	0	0	0	0	0	0	0	0
transcript:AT1G07017.1	1	14196021	14196685	+	665	15	2	8	17	7	12	11	12
transcript:AT1G07023.1	1	14283371	14283751	-	381	0	0	0	0	0	2	0	0
transcript:AT1G07027.1	1	14285892	14286203	-	312	4	0	0	0	1	1	0	0
transcript:AT1G07117.1	1	15884800	15885225	-	426	0	0	0	0	0	0	0	0
transcript:AT1G07123.1	1	15942120	15942437	+	318	0	0	0	0	0	0	0	0
transcript:AT1G07127.1	1	15943616	15943865	+	250	0	0	0	0	0	0	0	0
transcript:AT1G07133.1	1	15943877	15944259	-	383	0	0	0	0	0	0	0	0
transcript:AT1G07143.1	1	16131687	16132318	+	632	2	0	2	2	0	0	2	0
transcript:AT1G07147.1	1	16232415	16232773	+	359	0	0	0	0	0	0	0	1
transcript:AT1G07157.1	1	16401079	16401324	+	246	1	1	0	0	0	0	0	0
transcript:AT1G07163.1	1	16408889	16409127	-	239	0	0	0	0	0	0	0	0
transcript:AT1G07167.1	1	16416062	16416771	+	710	9	8	2	9	8	10	8	16
transcript:AT1G07173.1	1	16417285	16417517	+	233	1	1	7	2	6	6	0	6
transcript:AT1G07177.1	1	16424306	16424564	+	259	0	0	0	0	0	0	0	0
transcript:AT1G07183.1	1	16466014	16466321	+	308	0	0	0	0	0	0	0	0
transcript:AT1G07187.1	1	16471282	16471983	-	702	118	129	61	108	75	65	52	50
transcript:AT1G07193.1	1	16474043	16474313	+	271	0	0	0	0	0	0	0	0
transcript:AT1G07197.1	1	16560777	16560998	-	222	0	0	0	0	0	0	0	0
transcript:AT1G07233.1	1	16645544	16646093	+	550	0	0	0	0	0	0	0	0
transcript:AT1G07237.1	1	16755832	16756032	+	201	0	0	0	0	0	0	0	0
transcript:AT1G44125.6	1	16780241	16786828	-	6588	0	0	0	0	0	0	0	0
transcript:AT1G44125.3	1	16780241	16786828	-	6588	0	0	0	0	0	0	0	0
transcript:AT1G44125.4	1	16780241	16786828	-	6588	0	0	0	0	0	0	0	0
transcript:AT1G44125.2	1	16780241	16786828	-	6588	0	0	0	0	0	0	0	0
