# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "ncRNA_gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_ncRNA_gene.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT1G05217	1	5521653	5521896	-	244	0	0	0	0	0	0	0	0
gene:AT1G05223	1	5552868	5553111	+	244	0	0	0	0	0	0	0	0
gene:AT1G16450	1	5619471	5619543	-	73	0	0	0	0	0	0	0	0
gene:AT1G05227	1	5628923	5629213	+	291	4	2	6	0	0	2	2	1
gene:AT1G16489	1	5629183	5631131	+	1949	15	29	46	39	37	32	16	44
gene:AT1G05233	1	5642764	5642985	+	222	0	0	0	0	0	0	0	0
gene:AT1G05237	1	5646666	5646969	+	304	0	0	0	0	0	0	0	0
gene:AT1G05243	1	5668441	5668939	-	499	12	20	14	28	38	28	22	27
gene:AT1G16635	1	5685503	5686368	-	866	3	6	0	6	0	6	1	0
gene:AT1G05247	1	5686093	5686179	-	87	0	0	0	0	0	0	0	0
gene:AT1G05253	1	5723094	5723466	-	373	480	510	396	554	305	282	366	483
gene:AT1G05257	1	5726556	5726671	+	116	9	9	11	8	12	6	3	10
gene:AT1G05263	1	5733333	5733554	-	222	0	0	0	0	0	0	0	0
gene:AT1G05267	1	5757508	5758384	+	877	10	22	11	13	21	28	11	18
gene:AT1G05273	1	5758382	5758575	+	194	39	34	25	34	73	90	36	27
gene:AT1G05277	1	5777100	5777828	+	729	111	110	141	132	170	135	103	125
gene:AT1G05283	1	5828817	5829035	-	219	2	2	11	2	13	15	0	6
gene:AT1G05287	1	5837499	5837891	-	393	25	35	46	46	62	36	56	63
gene:AT1G05293	1	5855473	5855751	-	279	23	24	39	46	52	25	21	36
gene:AT1G05297	1	5857935	5858271	+	337	8	9	14	11	14	6	6	10
gene:AT1G17232	1	5890616	5895132	-	4517	434	492	261	346	339	375	456	491
gene:AT1G17255	1	5899972	5903773	+	3802	77	71	108	90	170	247	99	90
gene:AT1G05303	1	5946498	5946759	-	262	7	12	14	15	11	10	7	5
gene:AT1G05307	1	5962530	5962906	+	377	0	0	0	0	0	0	0	0
gene:AT1G05313	1	5975212	5975631	-	420	0	0	0	0	0	0	0	0
gene:AT1G17570	1	6038757	6038838	+	82	0	0	0	0	0	0	0	0
gene:AT1G17660	1	6075820	6075891	+	72	0	0	0	0	0	0	0	0
gene:AT1G17670	1	6075945	6076018	-	74	0	0	0	0	0	0	0	0
gene:AT1G05317	1	6103076	6103654	-	579	16	22	24	19	177	141	17	18
gene:AT1G05323	1	6106370	6106594	-	225	0	0	0	0	0	0	0	0
gene:AT1G05327	1	6106381	6107119	-	739	11	6	9	12	11	11	9	9
gene:AT1G05333	1	6131064	6135345	-	4282	278	319	332	315	609	492	252	297
gene:AT1G05337	1	6142402	6142830	-	429	67	69	67	79	64	45	53	73
gene:AT1G05343	1	6146600	6146804	+	205	20	14	15	25	14	24	12	17
gene:AT1G05347	1	6149305	6150189	-	885	731	944	784	774	2562	2201	721	882
gene:AT1G05353	1	6151974	6152170	+	197	16	10	3	16	4	0	10	10
gene:AT1G05357	1	6165457	6165736	+	280	1	2	0	2	0	3	2	3
gene:AT1G05363	1	6205909	6206145	-	237	9	14	16	17	16	3	15	8
gene:AT1G05367	1	6208146	6208461	+	316	3	0	0	0	0	0	0	0
gene:AT1G05373	1	6219399	6219615	+	217	0	0	0	0	0	0	0	0
gene:AT1G05377	1	6219474	6219730	-	257	0	0	0	0	0	0	0	0
gene:AT1G18075	1	6220646	6220841	+	196	6	6	23	11	9	7	10	12
gene:AT1G05383	1	6228598	6229147	+	550	0	0	3	2	7	3	0	0
gene:AT1G05387	1	6269849	6270159	+	311	0	0	0	0	0	0	0	0
gene:AT1G05397	1	6271817	6272422	-	606	2	4	0	8	6	12	4	4
gene:AT1G18382	1	6325873	6326732	-	860	82	98	45	71	218	136	115	91
gene:AT1G18415	1	6342940	6345787	-	2848	144	173	181	192	184	153	138	217
gene:AT1G18430	1	6345764	6345835	+	72	0	0	0	0	0	0	0	0
gene:AT1G05407	1	6449229	6449459	-	231	0	0	0	0	0	0	0	0
gene:AT1G05413	1	6449436	6449681	+	246	0	0	0	0	0	0	0	0
gene:AT1G18735	1	6461367	6462327	-	961	661	829	711	858	391	492	615	730
gene:AT1G18745	1	6465487	6466454	-	968	26	40	35	37	47	42	27	59
gene:AT1G05417	1	6465796	6465869	-	74	0	0	0	0	0	0	0	0
gene:AT1G05423	1	6465930	6466011	-	82	0	0	0	0	0	0	0	0
gene:AT1G05427	1	6466092	6466188	-	97	0	0	0	0	0	0	0	0
gene:AT1G05433	1	6466303	6466371	-	69	0	0	0	0	0	0	0	0
gene:AT1G18820	1	6488655	6488735	+	81	0	0	0	0	0	0	0	0
gene:AT1G05443	1	6500050	6500381	+	332	0	4	0	2	2	0	2	0
gene:AT1G05447	1	6508776	6509012	-	237	7	4	2	4	6	6	7	2
gene:AT1G18879	1	6520941	6521124	+	184	0	0	0	0	0	0	1	0
gene:AT1G05453	1	6525324	6525994	+	671	156	157	130	163	277	229	138	150
gene:AT1G05463	1	6608326	6608519	-	194	26	42	22	30	50	31	41	39
gene:AT1G05467	1	6610071	6610443	+	373	56	63	66	50	100	114	56	83
gene:AT1G05473	1	6620854	6621071	-	218	0	0	0	0	0	0	0	0
gene:AT1G05477	1	6635120	6635338	-	219	0	0	0	0	0	0	0	0
gene:AT1G05483	1	6642907	6643372	-	466	0	0	0	0	0	0	0	0
gene:AT1G05487	1	6642987	6643519	+	533	0	1	0	0	4	1	0	0
gene:AT1G05493	1	6669408	6669795	-	388	10	22	12	9	8	18	3	5
gene:AT1G05497	1	6670303	6670780	+	478	0	0	0	0	0	0	0	0
gene:AT1G19371	1	6695420	6695609	-	190	2	2	2	9	0	0	5	2
gene:AT1G19373	1	6697178	6697253	+	76	0	0	1	2	3	1	0	1
gene:AT1G19376	1	6697438	6697524	+	87	0	0	0	1	0	0	1	0
gene:AT1G19464	1	6740500	6740591	+	92	0	2	1	0	0	0	0	1
gene:AT1G05507	1	6813647	6814005	+	359	0	0	0	0	0	0	0	0
gene:AT1G19968	1	6930261	6930985	+	725	4	3	8	2	0	0	0	6
gene:AT1G20015	1	6941285	6941373	+	89	2	1	3	4	1	2	2	0
gene:AT1G05517	1	6941873	6942155	-	283	3	3	1	2	2	2	0	1
gene:AT1G20040	1	6948860	6948943	-	84	0	0	0	0	0	0	0	0
gene:AT1G05523	1	6957968	6959124	+	1157	32	52	59	57	19	54	50	50
gene:AT1G05527	1	6959160	6959605	+	446	0	0	0	0	0	0	0	0
gene:AT1G05533	1	6961365	6961574	+	210	0	0	0	0	0	0	0	2
gene:AT1G20170	1	6995282	6995353	-	72	0	0	0	0	0	0	0	0
gene:AT1G20210	1	7004514	7004585	+	72	0	0	0	0	0	0	0	0
gene:AT1G20250	1	7016516	7016588	+	73	0	0	0	0	0	0	0	0
gene:AT1G05537	1	7046123	7046378	-	256	0	0	0	0	0	0	0	0
gene:AT1G05543	1	7049116	7049939	+	824	0	0	0	0	0	0	0	0
gene:AT1G05547	1	7050831	7051140	+	310	2	0	0	0	0	0	0	0
gene:AT1G20375	1	7058194	7058310	+	117	1	0	0	0	0	0	0	0
gene:AT1G20420	1	7082668	7082739	+	72	0	0	0	0	0	0	0	0
gene:AT1G05553	1	7093113	7093593	-	481	58	50	47	50	66	71	51	71
gene:AT1G05557	1	7094008	7094666	-	659	56	49	27	52	30	16	38	41
gene:AT1G20515	1	7106128	7108108	+	1981	15	23	23	12	22	23	20	16
gene:AT1G20691	1	7174336	7176647	-	2312	98	65	66	68	45	40	51	101
gene:AT1G05563	1	7176122	7176189	-	68	0	0	0	0	0	0	0	0
gene:AT1G05567	1	7199048	7199427	-	380	0	0	0	0	0	2	3	0
gene:AT1G05583	1	7223055	7223257	-	203	0	0	0	0	0	0	1	0
gene:AT1G05587	1	7223476	7223713	-	238	0	0	0	0	0	0	0	0
gene:AT1G05593	1	7223760	7224256	+	497	0	0	0	0	0	0	0	0
gene:AT1G05597	1	7225309	7225588	-	280	0	0	0	0	0	0	0	0
gene:AT1G05603	1	7225434	7225775	+	342	0	0	0	0	1	0	0	0
gene:AT1G20820	1	7242761	7242832	-	72	0	0	0	0	0	0	0	0
gene:AT1G05607	1	7248291	7248588	+	298	27	39	9	24	13	9	13	25
gene:AT1G05613	1	7336674	7336952	-	279	0	0	0	0	2	0	0	0
gene:AT1G05617	1	7344747	7345128	+	382	0	0	0	0	0	0	0	0
gene:AT1G05623	1	7370611	7370903	+	293	0	0	0	0	1	0	0	0
gene:AT1G05627	1	7400802	7400992	-	191	0	0	0	0	0	0	0	0
gene:AT1G05633	1	7401345	7401549	+	205	0	0	0	0	0	0	0	0
gene:AT1G21202	1	7423518	7423611	+	94	0	0	0	0	0	0	0	0
gene:AT1G05637	1	7423521	7423607	-	87	0	0	0	0	0	0	0	0
gene:AT1G05643	1	7433801	7434105	-	305	0	0	0	0	0	0	0	0
gene:AT1G05647	1	7460104	7460501	-	398	0	0	0	0	0	0	0	0
gene:AT1G05653	1	7471090	7471300	+	211	0	0	0	0	0	0	0	0
gene:AT1G05657	1	7473011	7473358	+	348	0	0	0	0	0	0	0	0
gene:AT1G05663	1	7490992	7491645	+	654	0	0	0	0	0	0	0	0
gene:AT1G05667	1	7491251	7491464	-	214	0	0	0	0	0	0	0	0
gene:AT1G05673	1	7491379	7491489	-	111	0	0	0	0	0	0	0	0
gene:AT1G21420	1	7499733	7499804	-	72	0	0	0	0	0	0	0	0
gene:AT1G21529	1	7543924	7544678	-	755	2	4	4	0	36	14	12	3
gene:AT1G05683	1	7604410	7604655	+	246	0	0	0	0	0	0	0	0
gene:AT1G21800	1	7656120	7656191	-	72	0	0	0	0	0	0	0	0
gene:AT1G05687	1	7680822	7681663	-	842	159	178	227	210	214	231	145	200
gene:AT1G05693	1	7739696	7740012	-	317	0	0	0	0	0	0	0	0
gene:AT1G05697	1	7739737	7739935	+	199	0	0	0	0	0	0	0	0
gene:AT1G05703	1	7772133	7772582	-	450	17	29	29	23	16	9	21	23
gene:AT1G05707	1	7781197	7781712	+	516	6	22	15	9	33	12	17	12
gene:AT1G05713	1	7797593	7797802	-	210	0	0	0	0	0	0	0	0
gene:AT1G05717	1	7814473	7814738	+	266	0	0	0	0	0	0	2	0
gene:AT1G05723	1	7826380	7826621	-	242	3	7	6	7	14	5	2	3
gene:AT1G05727	1	7829731	7830154	+	424	4	11	8	12	22	18	4	6
gene:AT1G05733	1	7858868	7859504	-	637	58	39	96	95	30	58	63	70
gene:AT1G05737	1	7872850	7873056	+	207	0	0	0	0	0	0	0	0
gene:AT1G22320	1	7884370	7884454	-	85	0	0	0	0	0	0	0	0
gene:AT1G22403	1	7908568	7909708	-	1141	81	107	111	117	150	146	97	140
gene:AT1G05747	1	7931629	7932056	-	428	2	0	0	0	1	0	0	0
gene:AT1G05753	1	7949502	7950049	-	548	237	340	152	178	111	94	366	248
gene:AT1G05757	1	7952142	7952470	+	329	3	4	6	5	4	3	12	1
gene:AT1G05763	1	8029507	8029778	+	272	45	41	52	59	22	43	32	39
gene:AT1G05767	1	8071789	8075020	+	3232	224	243	252	235	326	306	185	194
gene:AT1G05773	1	8079512	8079995	-	484	86	102	96	101	124	164	96	95
gene:AT1G05777	1	8080698	8080937	+	240	92	69	70	104	141	223	100	71
gene:AT1G23052	1	8168443	8169267	-	825	245	282	183	261	48	64	217	354
gene:AT1G05787	1	8197543	8198108	+	566	3	18	14	7	358	314	4	9
gene:AT1G05793	1	8205161	8205381	-	221	0	0	0	0	0	0	0	0
gene:AT1G05797	1	8303208	8303425	-	218	0	0	0	0	0	0	0	0
gene:AT1G05803	1	8303801	8304028	-	228	0	0	0	0	0	0	2	0
gene:AT1G05807	1	8304660	8304901	+	242	0	0	0	0	0	0	0	0
gene:AT1G05813	1	8305917	8306115	-	199	0	0	0	0	4	0	0	0
gene:AT1G05817	1	8319663	8320431	-	769	0	0	0	0	0	2	0	0
gene:AT1G05823	1	8363895	8364276	+	382	0	0	0	0	0	0	0	0
gene:AT1G05827	1	8387406	8387640	-	235	0	0	0	0	0	0	0	0
gene:AT1G05833	1	8420941	8421628	-	688	73	82	106	127	102	84	96	111
gene:AT1G05837	1	8423069	8424073	+	1005	49	60	38	76	184	169	51	75
gene:AT1G05843	1	8486887	8487482	+	596	1	1	0	4	1	0	3	2
gene:AT1G05847	1	8487212	8487558	-	347	0	0	0	0	0	0	0	0
gene:AT1G24068	1	8515506	8515971	+	466	0	0	0	0	0	2	4	0
gene:AT1G24080	1	8520290	8520363	-	74	0	0	0	0	0	0	0	0
gene:AT1G05853	1	8525104	8525204	-	101	0	0	4	2	4	1	2	2
gene:AT1G05857	1	8539957	8540308	-	352	0	0	0	0	0	0	0	0
gene:AT1G05863	1	8598624	8598990	+	367	0	0	0	0	0	0	0	0
gene:AT1G05867	1	8610507	8610821	-	315	4	14	19	5	12	23	10	7
gene:AT1G05873	1	8613169	8614053	+	885	39	88	66	72	68	76	63	65
gene:AT1G05887	1	8649780	8650020	+	241	0	0	0	0	0	0	0	0
gene:AT1G05893	1	8649816	8650056	-	241	0	0	0	0	0	0	0	0
gene:AT1G05897	1	8650622	8650899	+	278	0	0	0	0	2	0	0	1
gene:AT1G05903	1	8659678	8660351	+	674	0	0	0	0	0	0	0	0
gene:AT1G05907	1	8756228	8756303	-	76	0	0	0	0	0	0	0	0
gene:AT1G05913	1	8756253	8756570	-	318	1	1	0	0	0	1	0	0
gene:AT1G05917	1	8756361	8756459	-	99	0	0	0	0	0	0	0	0
gene:AT1G25098	1	8812695	8815264	+	2570	1126	1252	1480	1272	1045	959	1135	1498
gene:AT1G25175	1	8826983	8829682	+	2700	1045	1239	1453	1394	966	968	1079	1518
gene:AT1G05927	1	8835419	8836850	-	1432	428	422	320	360	491	529	432	536
gene:AT1G05933	1	8838445	8839139	+	695	22	30	31	24	189	165	23	31
gene:AT1G05937	1	8843774	8844366	+	593	0	0	0	4	0	0	4	0
gene:AT1G05943	1	8849006	8849506	-	501	10	12	13	14	17	14	5	10
gene:AT1G05947	1	8852648	8853171	-	524	0	0	0	0	0	0	0	0
gene:AT1G05953	1	8852719	8853071	+	353	0	0	0	0	0	0	0	0
gene:AT1G05957	1	8876312	8876558	+	247	0	0	0	0	0	0	0	0
gene:AT1G05963	1	8924184	8924454	-	271	0	0	0	0	0	0	0	0
gene:AT1G05967	1	8941002	8941202	+	201	0	0	0	0	0	0	0	2
gene:AT1G05973	1	9020389	9020657	-	269	24	30	31	29	27	33	13	17
gene:AT1G05977	1	9023037	9023508	+	472	7	3	12	4	12	9	14	11
gene:AT1G05983	1	9032668	9032898	-	231	0	0	0	0	0	0	0	0
gene:AT1G26208	1	9065955	9071468	-	5514	257	261	239	278	127	130	259	551
gene:AT1G05987	1	9069770	9070183	+	414	0	0	0	0	0	0	0	0
gene:AT1G26218	1	9071058	9072273	-	1216	113	189	143	163	196	221	146	189
gene:AT1G26233	1	9076048	9076182	-	135	0	1	2	1	0	3	3	2
gene:AT1G05993	1	9076304	9076386	-	83	1	2	0	0	3	0	0	0
gene:AT1G05997	1	9076445	9076638	-	194	0	0	1	0	0	1	0	0
gene:AT1G26235	1	9076447	9076572	-	126	0	0	0	0	0	0	0	0
gene:AT1G26430	1	9143810	9143883	+	74	0	0	0	0	0	0	0	0
gene:AT1G26490	1	9158183	9158255	+	73	0	0	0	0	0	0	0	0
gene:AT1G06003	1	9158571	9159254	-	684	19	50	32	14	24	11	28	32
gene:AT1G26558	1	9175611	9177598	+	1988	4	2	3	10	8	3	4	1
gene:AT1G06007	1	9227341	9227548	-	208	0	0	0	0	0	0	0	0
gene:AT1G06013	1	9240560	9240864	-	305	0	0	0	0	0	0	0	0
gene:AT1G06017	1	9247263	9247559	-	297	37	43	32	37	41	40	28	34
gene:AT1G06023	1	9257086	9257400	+	315	0	1	0	1	0	0	0	0
gene:AT1G06027	1	9291723	9292147	+	425	0	0	0	0	0	0	0	1
gene:AT1G06033	1	9316015	9316161	-	147	8	8	10	13	5	5	6	5
gene:AT1G06037	1	9325015	9325259	+	245	1	0	0	0	0	2	0	0
gene:AT1G26973	1	9363196	9363288	-	93	0	0	0	0	0	0	0	0
gene:AT1G26975	1	9364471	9364570	+	100	0	0	0	0	0	0	0	0
gene:AT1G26985	1	9367080	9367179	+	100	0	1	0	0	0	0	0	0
gene:AT1G06043	1	9424691	9424892	-	202	0	0	0	0	0	0	0	0
gene:AT1G06047	1	9452632	9452831	+	200	0	0	0	0	0	0	0	0
gene:AT1G06053	1	9459098	9459587	-	490	0	0	0	0	0	0	0	0
gene:AT1G06057	1	9462398	9462809	-	412	0	0	0	0	0	3	0	0
gene:AT1G06063	1	9473380	9473652	-	273	0	0	0	0	0	0	0	0
gene:AT1G06067	1	9473380	9473719	+	340	0	0	0	0	0	0	0	0
gene:AT1G06073	1	9475461	9475699	-	239	0	0	0	0	0	0	2	0
gene:AT1G06083	1	9483441	9483754	-	314	62	42	56	64	82	41	64	50
gene:AT1G06087	1	9515628	9515750	+	123	10	0	5	4	1	1	0	0
gene:AT1G06093	1	9572455	9572689	-	235	0	0	0	0	0	0	0	0
gene:AT1G06097	1	9572455	9572795	+	341	0	0	0	0	0	0	0	0
gene:AT1G06103	1	9589675	9589914	-	240	3	7	3	6	2	6	4	4
gene:AT1G27921	1	9726607	9730424	-	3818	267	331	322	297	309	288	277	334
gene:AT1G06113	1	9794544	9794763	+	220	1	0	3	0	8	9	1	0
gene:AT1G06117	1	9799492	9799703	-	212	0	0	0	0	0	2	4	0
gene:AT1G06123	1	9800635	9800843	-	209	0	0	2	2	0	0	0	0
gene:AT1G06127	1	9848883	9849226	+	344	0	0	0	0	0	0	0	0
gene:AT1G06133	1	9882237	9882450	+	214	2	0	2	0	0	0	0	0
gene:AT1G06147	1	9938600	9939013	+	414	0	0	0	0	1	0	0	0
gene:AT1G06153	1	9967837	9968056	+	220	20	8	34	32	43	71	18	31
gene:AT1G06157	1	9989550	9989790	-	241	0	0	0	0	0	0	0	0
gene:AT1G06163	1	10012637	10013263	+	627	0	1	0	4	0	0	0	0
gene:AT1G28685	1	10077923	10079643	-	1721	315	402	362	343	1046	1084	295	374
gene:AT1G28720	1	10089437	10089508	+	72	8	9	5	13	17	7	3	8
gene:AT1G28730	1	10089898	10089969	+	72	0	0	0	0	2	2	0	1
gene:AT1G28740	1	10090368	10090439	+	72	0	0	0	0	0	2	0	0
gene:AT1G28750	1	10090769	10090840	+	72	0	0	0	0	2	0	0	0
gene:AT1G28770	1	10092325	10092396	+	72	0	0	0	0	0	0	0	0
gene:AT1G28780	1	10092801	10092872	+	72	0	0	0	0	0	0	0	0
gene:AT1G28790	1	10093309	10093380	+	72	0	0	0	0	0	2	0	0
gene:AT1G28800	1	10093746	10093817	+	72	2	0	0	0	0	0	0	0
gene:AT1G28810	1	10094173	10094244	+	72	1	0	0	0	0	0	0	0
gene:AT1G06173	1	10094622	10095145	+	524	0	0	4	0	0	0	4	0
gene:AT1G06177	1	10094805	10095222	-	418	0	0	0	0	0	0	0	0
gene:AT1G28715	1	10095813	10102928	-	7116	82	95	116	97	85	85	67	106
gene:AT1G28820	1	10096951	10097022	+	72	0	0	0	0	0	0	0	0
gene:AT1G28830	1	10097114	10097185	+	72	0	0	0	0	0	0	0	0
gene:AT1G28840	1	10097718	10097789	+	72	0	0	0	0	0	0	0	0
gene:AT1G28850	1	10098653	10098724	+	72	0	0	0	0	0	0	0	0
gene:AT1G28860	1	10099079	10099150	+	72	0	0	0	0	0	0	0	0
gene:AT1G28870	1	10099425	10099496	+	72	0	0	0	0	0	0	0	0
gene:AT1G28880	1	10099827	10099898	+	72	0	0	0	0	0	0	0	0
gene:AT1G28890	1	10100273	10100344	+	72	0	0	0	0	0	0	0	0
gene:AT1G28900	1	10101028	10101099	+	72	0	0	0	0	0	0	0	0
gene:AT1G28910	1	10101600	10101671	+	72	0	0	0	0	0	0	0	0
gene:AT1G28920	1	10101993	10102064	+	72	0	0	0	0	0	0	0	0
gene:AT1G28930	1	10106090	10106161	+	72	0	0	1	2	0	1	3	2
gene:AT1G28940	1	10106528	10106599	+	72	0	1	3	3	0	1	0	1
gene:AT1G28950	1	10106898	10106969	+	72	2	0	1	6	1	0	0	1
gene:AT1G28970	1	10107649	10107720	+	72	0	2	1	1	1	0	0	0
gene:AT1G28980	1	10108389	10108460	+	72	0	3	0	0	0	0	0	2
gene:AT1G28990	1	10108710	10108781	+	72	0	0	0	2	1	0	2	1
gene:AT1G06187	1	10119308	10119662	+	355	0	0	0	0	0	0	0	0
gene:AT1G06197	1	10127673	10128207	-	535	0	0	0	0	0	0	0	0
gene:AT1G06203	1	10127745	10128056	+	312	0	0	0	0	0	0	0	0
gene:AT1G06207	1	10134774	10135097	-	324	30	49	47	41	108	119	43	63
gene:AT1G06213	1	10135454	10135947	-	494	12	7	33	22	12	39	21	8
gene:AT1G06217	1	10138284	10138715	+	432	0	0	0	0	3	0	0	0
gene:AT1G29071	1	10151668	10151774	-	107	4	0	3	1	4	3	1	5
gene:AT1G29210	1	10207306	10207378	-	73	2	0	0	0	0	1	0	0
gene:AT1G29265	1	10227073	10227195	+	123	0	0	0	0	0	0	0	0
gene:AT1G29357	1	10273931	10275765	-	1835	282	316	307	309	380	338	269	308
gene:AT1G06227	1	10300193	10300716	-	524	14	23	21	12	10	12	10	14
gene:AT1G06233	1	10300351	10300453	+	103	0	0	0	0	0	0	0	0
gene:AT1G06237	1	10300489	10300565	+	77	0	0	0	0	0	0	0	0
gene:AT1G06243	1	10300619	10300699	+	81	0	0	0	0	0	0	0	0
gene:AT1G06247	1	10300749	10300834	+	86	15	13	8	17	14	13	14	15
gene:AT1G06253	1	10300882	10301021	+	140	63	102	91	90	71	82	84	95
gene:AT1G06257	1	10301646	10301987	+	342	4	7	0	3	0	0	4	0
gene:AT1G06263	1	10308751	10308840	+	90	12	12	11	8	0	3	13	10
gene:AT1G06267	1	10308881	10308957	+	77	3	7	4	4	2	2	2	9
gene:AT1G06273	1	10309011	10309092	+	82	2	9	4	6	3	3	1	12
gene:AT1G06277	1	10309131	10309220	+	90	1	7	5	5	5	2	6	6
gene:AT1G06283	1	10309265	10309404	+	140	22	35	14	28	13	4	24	22
gene:AT1G06287	1	10328819	10329121	+	303	2	4	2	4	1	4	1	7
gene:AT1G06293	1	10383999	10384275	+	277	0	0	0	0	0	0	0	0
gene:AT1G29785	1	10426779	10429143	-	2365	93	91	136	113	95	92	107	120
gene:AT1G06297	1	10489782	10490022	-	241	0	0	0	0	0	0	0	0
gene:AT1G06303	1	10489782	10490022	+	241	0	0	0	0	0	0	0	0
gene:AT1G06307	1	10590656	10590900	-	245	0	0	0	0	0	0	0	0
gene:AT1G30282	1	10663332	10664763	+	1432	70	73	106	126	48	31	74	57
gene:AT1G06313	1	10667624	10668129	-	506	0	0	1	0	0	0	0	0
gene:AT1G06317	1	10667813	10668056	+	244	0	0	0	0	0	0	0	0
gene:AT1G06323	1	10677329	10677671	-	343	0	0	0	0	0	0	0	0
gene:AT1G30430	1	10756722	10756794	+	73	0	0	0	0	0	0	0	0
gene:AT1G06327	1	10775823	10776027	+	205	0	0	0	0	0	0	0	0
gene:AT1G06333	1	10775860	10776319	-	460	0	0	0	0	0	0	0	0
gene:AT1G06337	1	10789698	10790032	+	335	8	3	8	4	6	7	4	8
gene:AT1G06343	1	10803628	10803853	-	226	0	0	0	0	0	0	0	0
gene:AT1G06347	1	10814090	10814376	-	287	0	0	0	0	0	0	0	0
gene:AT1G06353	1	10921835	10922072	-	238	0	0	0	0	0	0	0	0
gene:AT1G06357	1	10928005	10928930	-	926	0	0	0	0	0	0	0	0
gene:AT1G06363	1	10928659	10928968	+	310	0	0	0	0	0	0	0	0
gene:AT1G06373	1	10954288	10954711	+	424	0	0	0	0	0	0	0	0
gene:AT1G30830	1	10963573	10963646	-	74	0	0	0	0	0	0	0	0
gene:AT1G06377	1	10981462	10981784	+	323	0	0	0	0	0	0	0	0
gene:AT1G06383	1	11013511	11013942	-	432	0	0	0	0	0	0	0	0
gene:AT1G06387	1	11016492	11016886	+	395	0	0	0	0	0	0	0	0
gene:AT1G06393	1	11032358	11032898	+	541	0	0	0	0	0	0	0	0
gene:AT1G06397	1	11040576	11040721	-	146	70	80	96	90	77	82	73	107
gene:AT1G06403	1	11061425	11061700	-	276	0	0	0	0	0	0	0	0
gene:AT1G06407	1	11102314	11102804	-	491	0	0	0	4	2	0	0	0
gene:AT1G31110	1	11104113	11104186	+	74	0	0	0	0	0	0	0	0
gene:AT1G06413	1	11136187	11136397	-	211	0	0	0	0	0	0	0	0
gene:AT1G31173	1	11137539	11137915	+	377	30	28	27	30	32	49	34	39
gene:AT1G06417	1	11139772	11140052	-	281	0	0	0	0	0	0	0	0
gene:AT1G06423	1	11147007	11147252	+	246	24	21	26	22	23	32	11	27
gene:AT1G06427	1	11169645	11170059	+	415	0	0	0	0	0	0	0	0
gene:AT1G31258	1	11171225	11171835	+	611	33	33	44	55	51	61	47	40
gene:AT1G06433	1	11197612	11198128	+	517	0	0	0	0	0	0	0	0
gene:AT1G31358	1	11230463	11230612	-	150	0	0	0	0	0	0	0	0
gene:AT1G06437	1	11241229	11241474	+	246	0	0	0	0	0	0	0	0
gene:AT1G31485	1	11271744	11273075	+	1332	40	40	18	15	40	26	47	37
gene:AT1G06443	1	11300618	11300966	-	349	0	0	0	0	0	0	0	0
gene:AT1G06447	1	11300693	11301038	+	346	0	0	0	0	0	0	0	0
gene:AT1G06453	1	11423317	11423487	-	171	18	33	16	6	15	14	22	32
gene:AT1G06457	1	11435420	11435573	-	154	2	11	4	3	3	6	2	11
gene:AT1G06463	1	11435788	11435981	-	194	16	17	12	8	12	11	8	8
gene:AT1G06467	1	11436074	11436272	-	199	0	0	3	1	0	4	0	0
gene:AT1G31935	1	11469482	11470010	+	529	62	75	89	66	28	4	78	128
gene:AT1G06473	1	11471861	11472650	-	790	53	70	45	51	29	32	42	52
