Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT1G07990	855	951	979	1034
gene:AT1G08000	207	179	184	205
gene:AT1G08005	0	0	0	0
gene:AT1G08010	290	365	320	353
gene:AT1G08030	322	351	356	356
gene:AT1G08035	2	6	1	3
gene:AT1G08040	380	433	424	437
gene:AT1G08050	72	78	558	399
gene:AT1G08060	461	568	551	477
gene:AT1G08065	0	0	2	0
gene:AT1G08070	78	84	46	54
gene:AT1G08080	0	0	2	0
gene:AT1G08090	0	4	6	6
gene:AT1G08100	0	0	2	0
gene:AT1G08110	1292	1598	1135	1284
gene:AT1G08120	20	22	14	5
gene:AT1G08125	240	281	265	288
gene:AT1G08130	525	774	525	523
gene:AT1G08135	0	0	0	4
gene:AT1G08140	4	2	0	0
gene:AT1G08150	0	0	0	0
gene:AT1G08160	159	170	158	158
gene:AT1G08165	26	7	128	48
gene:AT1G08170	2	0	0	0
gene:AT1G08180	68	84	153	142
gene:AT1G08190	1361	1454	2066	1989
gene:AT1G08200	2446	3041	2445	2349
gene:AT1G08210	308	322	394	399
gene:AT1G08220	59	80	125	109
gene:AT1G08230	251	262	820	665
gene:AT1G08250	1	0	0	0
gene:AT1G08260	252	342	619	423
gene:AT1G08270	25	27	35	31
gene:AT1G08280	134	154	166	209
gene:AT1G08290	30	39	113	110
gene:AT1G08300	102	121	56	70
gene:AT1G08310	42	83	918	735
gene:AT1G08315	184	241	165	162
gene:AT1G08320	116	188	68	63
gene:AT1G08340	54	56	40	21
gene:AT1G08350	128	174	246	272
gene:AT1G08360	2825	3201	3774	3787
gene:AT1G08370	465	565	631	733
gene:AT1G08380	9867	10902	6809	9954
gene:AT1G08390	18	16	13	37
gene:AT1G08400	119	97	209	148
gene:AT1G08410	422	456	459	380
gene:AT1G08420	1298	1478	1658	1422
gene:AT1G08430	180	195	1102	1057
gene:AT1G08440	4	2	41	33
gene:AT1G08450	647	840	3710	3032
gene:AT1G08460	373	470	556	599
gene:AT1G08465	191	241	134	146
gene:AT1G08470	274	368	347	355
gene:AT1G08480	607	657	1124	1167
gene:AT1G08490	670	920	803	888
gene:AT1G08500	63	118	34	63
gene:AT1G08510	1567	1949	1732	1684
gene:AT1G08520	2477	2781	2220	2599
gene:AT1G08530	123	180	308	389
gene:AT1G08540	1637	2020	1393	1658
gene:AT1G08550	2054	2398	1176	1400
gene:AT1G08560	319	352	313	337
gene:AT1G08570	1555	1821	1525	1331
gene:AT1G08580	284	325	488	488
gene:AT1G08590	294	336	203	264
gene:AT1G08600	596	874	1016	823
gene:AT1G08610	207	232	128	121
gene:AT1G08620	706	850	947	855
gene:AT1G08630	178	141	134	165
gene:AT1G08640	718	923	1333	1424
gene:AT1G08645	0	0	0	2
gene:AT1G08650	826	941	4305	5291
gene:AT1G08660	398	520	673	775
gene:AT1G08670	25	29	8	20
gene:AT1G08680	612	812	715	617
gene:AT1G08695	0	2	0	0
gene:AT1G08700	366	460	637	700
gene:AT1G08710	126	157	152	196
gene:AT1G08720	601	609	794	732
gene:AT1G08730	22	14	16	8
gene:AT1G08750	158	209	255	202
gene:AT1G08760	352	458	608	487
gene:AT1G08770	190	185	263	224
gene:AT1G08780	260	216	305	340
gene:AT1G08790	0	0	0	0
gene:AT1G08800	450	626	755	687
gene:AT1G08810	259	282	226	164
gene:AT1G08820	655	809	972	944
gene:AT1G08830	442	519	8707	7893
gene:AT1G08840	128	152	144	106
gene:AT1G08845	80	127	74	109
gene:AT1G08860	3	2	6	2
gene:AT1G08880	943	1087	1152	1381
gene:AT1G08890	324	431	371	367
gene:AT1G08900	395	452	270	303
gene:AT1G08910	470	557	461	496
gene:AT1G08920	607	883	296	137
gene:AT1G08930	3644	5109	2986	2811
gene:AT1G08940	94	109	569	350
gene:AT1G08960	186	253	324	345
gene:AT1G08970	513	650	672	687
gene:AT1G08980	1842	2013	987	907
gene:AT1G08985	4	0	0	0
gene:AT1G08990	86	116	31	55
gene:AT1G09000	61	104	110	99
gene:AT1G09010	1511	1846	1724	1554
gene:AT1G09020	816	960	1036	1017
gene:AT1G09030	0	0	2	13
gene:AT1G09040	121	192	150	165
gene:AT1G09050	100	115	166	119
gene:AT1G09060	1025	1186	1530	1370
gene:AT1G09070	4272	5102	5354	4311
gene:AT1G09080	2	2	459	238
gene:AT1G09090	60	74	67	38
gene:AT1G09100	403	447	565	560
gene:AT1G09130	2185	2527	2611	2929
gene:AT1G09140	827	939	1042	1042
gene:AT1G09150	357	423	454	439
gene:AT1G09155	7	22	8	16
gene:AT1G09157	0	7	0	0
gene:AT1G09160	437	519	424	359
gene:AT1G09170	38	76	6	15
gene:AT1G09176	0	2	0	0
gene:AT1G09180	18	5	35	37
gene:AT1G09190	85	95	76	86
gene:AT1G09195	144	151	167	163
gene:AT1G09200	547	638	847	1058
gene:AT1G09210	1349	1553	4444	4066
gene:AT1G09220	40	42	45	17
gene:AT1G09230	163	232	306	356
gene:AT1G09240	136	128	627	554
gene:AT1G09245	0	0	0	0
gene:AT1G09250	233	281	281	315
gene:AT1G09260	0	0	0	0
gene:AT1G09270	685	846	1001	950
gene:AT1G09280	329	369	365	317
gene:AT1G09290	89	134	152	128
gene:AT1G09300	135	153	251	255
gene:AT1G09310	3630	4356	8608	9561
gene:AT1G09320	222	266	220	174
gene:AT1G09330	295	362	526	675
gene:AT1G09340	9824	11596	4522	5398
gene:AT1G09350	0	4	0	0
gene:AT1G09360	0	0	0	0
gene:AT1G09370	0	0	1	1
gene:AT1G09380	0	8	21	10
gene:AT1G09390	154	188	259	272
gene:AT1G09400	7	13	2	4
gene:AT1G09410	39	43	30	34
gene:AT1G09415	261	344	397	373
gene:AT1G09420	213	181	275	175
gene:AT1G09430	1114	1160	2585	2367
gene:AT1G09440	151	153	87	109
gene:AT1G09450	50	57	56	75
gene:AT1G09460	166	195	331	288
gene:AT1G09470	71	71	117	102
gene:AT1G09480	24	51	34	27
gene:AT1G09483	0	1	1	0
gene:AT1G09490	450	661	348	349
gene:AT1G09500	841	1020	849	640
gene:AT1G09510	4	5	0	3
gene:AT1G09520	192	291	306	245
gene:AT1G09530	282	367	1043	904
gene:AT1G09540	28	37	31	18
gene:AT1G09550	0	0	0	0
gene:AT1G09560	800	1061	5349	4092
gene:AT1G09570	2229	2480	1752	1482
gene:AT1G09575	79	115	62	58
gene:AT1G09580	80	127	149	183
gene:AT1G09590	1638	1871	2185	2323
gene:AT1G09600	22	12	10	8
gene:AT1G09610	22	29	0	16
gene:AT1G09620	3150	3509	3065	2962
gene:AT1G09625	0	0	0	0
gene:AT1G09630	182	208	346	335
gene:AT1G09640	4037	4667	5174	5427
gene:AT1G09645	258	353	462	434
gene:AT1G09650	10	2	8	2
gene:AT1G09660	498	546	405	450
gene:AT1G09665	0	4	0	0
gene:AT1G09680	62	63	96	71
gene:AT1G09690	2799	3137	3627	3951
gene:AT1G09700	242	262	245	305
gene:AT1G09710	162	151	66	106
gene:AT1G09720	0	0	0	0
gene:AT1G09730	746	829	902	841
gene:AT1G09740	272	353	538	429
gene:AT1G09750	2341	2469	952	1194
gene:AT1G09760	532	585	710	766
gene:AT1G09770	2312	2833	2718	2663
gene:AT1G09780	2020	2438	7624	7826
gene:AT1G09790	0	0	0	0
gene:AT1G09794	42	36	104	65
gene:AT1G09795	1528	1699	1045	1162
gene:AT1G09800	142	209	227	310
gene:AT1G09810	258	295	205	230
gene:AT1G09812	28	17	20	30
gene:AT1G09815	194	206	340	355
gene:AT1G09820	134	144	127	142
gene:AT1G09830	296	418	447	485
gene:AT1G09840	521	640	807	827
gene:AT1G09850	620	577	1119	1186
gene:AT1G09860	2	12	0	4
gene:AT1G09870	374	403	685	671
gene:AT1G09880	16	11	24	26
gene:AT1G09890	30	36	42	45
gene:AT1G09900	542	529	312	378
gene:AT1G09910	344	360	521	534
gene:AT1G09920	360	452	595	634
gene:AT1G09930	8	7	2	5
gene:AT1G09932	33	52	468	360
gene:AT1G09935	0	0	7	0
gene:AT1G09940	592	750	755	636
gene:AT1G09950	14	12	0	6
gene:AT1G09960	168	179	177	168
gene:AT1G09970	6005	8330	11479	8849
gene:AT1G09980	476	581	680	639
gene:AT1G09995	46	45	79	60
gene:AT1G10000	23	33	12	10
gene:AT1G10010	0	0	0	0
gene:AT1G10020	830	960	349	423
gene:AT1G10030	166	124	112	164
gene:AT1G10040	29	80	73	66
gene:AT1G10050	311	317	415	387
gene:AT1G10060	279	390	189	140
gene:AT1G10070	788	694	159	158
gene:AT1G10090	521	657	382	383
gene:AT1G10095	81	112	95	98
gene:AT1G10100	0	0	0	0
gene:AT1G10110	8	20	0	5
gene:AT1G10120	412	392	749	729
gene:AT1G10130	555	651	918	817
gene:AT1G10140	417	436	538	379
gene:AT1G10150	0	0	0	0
gene:AT1G10155	22	13	7	3
gene:AT1G10170	2312	2546	1426	1345
gene:AT1G10180	354	451	578	471
gene:AT1G10190	0	0	0	0
gene:AT1G10200	1049	1301	2020	1926
gene:AT1G10210	186	188	151	176
gene:AT1G10220	10	10	0	2
gene:AT1G10225	2	2	2	8
gene:AT1G10230	154	182	154	188
gene:AT1G10240	208	177	201	183
gene:AT1G10250	6	7	8	8
gene:AT1G10270	257	346	352	364
gene:AT1G10280	88	87	118	117
gene:AT1G10290	1211	1363	2053	1690
gene:AT1G10300	16	22	15	10
gene:AT1G10310	240	259	454	466
gene:AT1G10320	236	286	406	395
gene:AT1G10330	10	28	16	16
gene:AT1G10340	50	45	460	383
gene:AT1G10350	182	248	461	304
gene:AT1G10360	396	500	459	519
gene:AT1G10370	90	155	514	511
gene:AT1G10380	183	232	138	110
gene:AT1G10385	0	0	0	0
gene:AT1G10390	1636	2076	1910	1764
gene:AT1G10395	0	0	0	0
gene:AT1G10400	12	15	24	26
gene:AT1G10410	540	611	1786	1477
gene:AT1G10417	20	7	58	23
gene:AT1G10430	462	493	676	642
gene:AT1G10450	595	815	805	588
gene:AT1G10455	2	2	0	0
gene:AT1G10460	16	24	36	30
gene:AT1G10470	999	1159	949	997
gene:AT1G10480	34	49	104	111
gene:AT1G10490	537	575	605	517
gene:AT1G10500	598	820	829	861
gene:AT1G10510	571	647	443	599
gene:AT1G10520	42	63	43	24
gene:AT1G10522	464	503	291	338
gene:AT1G10530	24	32	39	59
gene:AT1G10540	8	7	99	76
gene:AT1G10550	22	50	20	18
gene:AT1G10560	32	48	48	56
gene:AT1G10570	353	424	598	530
gene:AT1G10580	689	706	1080	1050
gene:AT1G10585	90	169	1188	906
gene:AT1G10586	0	0	10	2
gene:AT1G10588	0	0	0	2
gene:AT1G10590	1229	1287	1789	1786
gene:AT1G10600	310	309	381	312
gene:AT1G10610	127	186	74	91
gene:AT1G10620	0	0	0	0
gene:AT1G10630	602	715	1174	1354
gene:AT1G10640	449	420	261	250
gene:AT1G10650	282	292	357	282
gene:AT1G10657	64	80	68	61
gene:AT1G10660	438	483	720	665
gene:AT1G10670	1775	2169	3021	2955
gene:AT1G10680	28	11	6	10
gene:AT1G10690	63	82	70	65
gene:AT1G10700	332	342	781	728
gene:AT1G10710	1	11	13	22
gene:AT1G10715	0	0	0	0
gene:AT1G10717	0	0	0	0
gene:AT1G10720	291	342	387	409
gene:AT1G10730	109	142	332	204
gene:AT1G10740	335	455	474	414
gene:AT1G10745	0	0	0	0
gene:AT1G10747	0	0	0	0
gene:AT1G10750	65	60	70	47
gene:AT1G10760	10146	12267	7949	7776
gene:AT1G10770	8	4	0	2
gene:AT1G10780	87	91	121	118
gene:AT1G10790	9	6	6	6
gene:AT1G10800	14	12	26	12
gene:AT1G10810	36	29	16	13
gene:AT1G10820	299	370	392	352
gene:AT1G10830	504	540	397	431
gene:AT1G10840	1379	1599	1427	1423
gene:AT1G10850	320	387	295	263
gene:AT1G10865	245	270	472	416
gene:AT1G10870	257	397	373	341
gene:AT1G10875	0	0	0	0
gene:AT1G10880	0	0	0	0
gene:AT1G10890	746	899	1291	1164
gene:AT1G10900	471	587	662	542
gene:AT1G10910	627	693	370	435
gene:AT1G10920	179	161	205	214
gene:AT1G10930	286	356	415	398
gene:AT1G10940	723	927	1251	1186
gene:AT1G10950	1801	2159	2636	2773
gene:AT1G10960	3907	4858	2708	3310
gene:AT1G10970	63	86	105	88
gene:AT1G10980	8	2	18	13
gene:AT1G10990	35	76	100	109
gene:AT1G11000	94	150	90	99
gene:AT1G11020	230	284	378	339
gene:AT1G11040	0	0	0	0
gene:AT1G11050	1067	1347	571	513
gene:AT1G11060	314	369	383	326
gene:AT1G11070	33	49	2	14
gene:AT1G11080	112	93	33	10
gene:AT1G11090	165	170	251	226
gene:AT1G11100	73	60	121	114
gene:AT1G11110	0	0	0	0
gene:AT1G11112	18	10	14	8
gene:AT1G11120	54	58	73	64
gene:AT1G11125	14	30	36	42
gene:AT1G11130	468	580	442	444
gene:AT1G11145	0	0	0	0
gene:AT1G11160	46	48	33	39
gene:AT1G11170	62	101	100	94
gene:AT1G11180	264	312	166	166
gene:AT1G11190	54	68	81	78
gene:AT1G11200	213	248	448	414
gene:AT1G11210	312	389	891	717
gene:AT1G11220	38	32	55	44
gene:AT1G11230	0	0	2	2
gene:AT1G11240	346	438	458	466
gene:AT1G11250	0	0	0	0
gene:AT1G11260	12836	12693	1842	1594
gene:AT1G11270	101	133	112	102
gene:AT1G11280	459	524	412	400
gene:AT1G11290	235	238	138	122
gene:AT1G11300	24	29	137	86
gene:AT1G11303	89	89	81	83
gene:AT1G11310	2498	3214	6000	4802
gene:AT1G11320	62	86	74	84
gene:AT1G11330	250	350	2298	1908
gene:AT1G11340	150	114	64	35
gene:AT1G11350	404	528	394	366
gene:AT1G11360	542	534	577	493
gene:AT1G11362	0	8	8	4
gene:AT1G11370	0	0	13	15
gene:AT1G11380	438	477	168	189
gene:AT1G11390	368	407	423	444
gene:AT1G11400	351	357	331	251
gene:AT1G11410	378	444	190	190
gene:AT1G11420	69	63	141	138
gene:AT1G11430	1201	1303	947	1019
gene:AT1G11440	285	406	181	243
gene:AT1G11450	144	196	20	41
gene:AT1G11460	17	10	2	0
gene:AT1G11470	0	0	0	0
gene:AT1G11475	218	270	316	361
gene:AT1G11480	1172	1289	1473	1369
gene:AT1G11490	5	6	8	2
gene:AT1G11500	2	0	7	2
gene:AT1G11510	0	0	0	0
gene:AT1G11520	120	84	129	141
gene:AT1G11530	479	540	322	284
gene:AT1G11540	19	18	23	29
gene:AT1G11545	173	223	148	189
gene:AT1G11560	0	0	0	2
gene:AT1G11570	2	9	10	12
gene:AT1G11572	0	0	2	4
gene:AT1G11580	1401	1889	4131	3366
gene:AT1G11590	2	4	0	0
gene:AT1G11591	67	55	45	62
gene:AT1G11593	0	0	0	0
gene:AT1G11600	269	292	60	74
gene:AT1G11608	0	0	0	0
gene:AT1G11610	0	0	19	16
gene:AT1G11620	0	0	0	0
gene:AT1G11630	204	206	209	225
gene:AT1G11650	3981	4304	4480	4348
gene:AT1G11655	2	4	0	0
gene:AT1G11660	574	658	1117	1089
gene:AT1G11670	349	517	318	311
gene:AT1G11680	1360	1682	2036	2066
gene:AT1G11684	0	0	0	0
gene:AT1G11690	0	0	0	0
gene:AT1G11700	67	55	105	100
gene:AT1G11710	88	87	66	73
gene:AT1G11720	954	1237	726	760
gene:AT1G11730	23	34	15	12
gene:AT1G11740	6	12	4	8
gene:AT1G11750	1154	1178	898	983
gene:AT1G11755	147	153	213	263
gene:AT1G11760	93	123	99	103
gene:AT1G11765	0	0	0	0
gene:AT1G11770	0	0	1	0
gene:AT1G11780	174	201	200	190
gene:AT1G11785	6	2	6	0
gene:AT1G11790	327	479	521	520
gene:AT1G11800	95	115	159	138
gene:AT1G11810	0	0	0	0
gene:AT1G11820	581	602	366	449
gene:AT1G11840	3229	3924	8805	7952
gene:AT1G11850	153	188	62	85
gene:AT1G11860	17789	21461	10474	11875
gene:AT1G11870	396	558	438	424
gene:AT1G11880	80	102	121	142
gene:AT1G11890	465	568	903	813
gene:AT1G11900	44	51	55	60
gene:AT1G11905	191	257	300	253
gene:AT1G11910	7503	8596	12500	11407
gene:AT1G11915	6	14	4	14
gene:AT1G11920	0	4	0	0
gene:AT1G11925	0	2	0	2
gene:AT1G11930	817	812	966	855
gene:AT1G11940	101	102	136	125
gene:AT1G11950	135	171	253	187
gene:AT1G11960	251	321	419	296
gene:AT1G11970	0	0	0	0
gene:AT1G11980	0	0	0	0
gene:AT1G11990	0	3	2	0
gene:AT1G12000	1042	1317	2595	2425
gene:AT1G12010	227	208	1516	1424
gene:AT1G12020	206	245	97	114
gene:AT1G12030	117	133	13	9
gene:AT1G12040	229	303	16	28
gene:AT1G12050	508	727	1599	1498
gene:AT1G12060	75	77	86	77
gene:AT1G12064	0	0	0	0
gene:AT1G12070	1	2	0	4
gene:AT1G12080	311	360	195	236
gene:AT1G12090	5364	6390	1918	3083
gene:AT1G12100	7	11	3	2
gene:AT1G12110	1502	1812	2402	1863
gene:AT1G12120	1007	1285	1084	1071
gene:AT1G12130	0	0	11	3
gene:AT1G12140	719	804	1206	1088
gene:AT1G12150	6	16	11	6
gene:AT1G12160	109	75	257	167
gene:AT1G12170	0	0	0	0
gene:AT1G12180	0	0	6	2
gene:AT1G12190	0	0	0	0
gene:AT1G12200	266	317	1372	1067
gene:AT1G12210	16	19	28	25
gene:AT1G12211	0	0	0	0
gene:AT1G12220	348	348	500	395
gene:AT1G12230	1236	1290	1417	1564
gene:AT1G12240	3427	3992	1138	1071
gene:AT1G12244	148	151	136	93
gene:AT1G12250	720	820	462	504
gene:AT1G12260	64	60	35	29
gene:AT1G12270	825	967	1007	941
gene:AT1G12280	97	158	201	169
gene:AT1G12290	62	64	175	131
gene:AT1G12300	88	58	84	111
gene:AT1G12320	135	152	84	81
gene:AT1G12310	0	0	0	0
gene:AT1G12330	306	334	106	112
gene:AT1G12340	35	45	39	33
gene:AT1G12350	257	296	268	291
gene:AT1G12360	884	1031	1380	1130
gene:AT1G12370	81	95	116	94
gene:AT1G12380	150	137	320	291
gene:AT1G12390	185	181	205	205
gene:AT1G12400	78	99	182	163
gene:AT1G12410	1523	1710	1672	1739
gene:AT1G12411	0	0	0	0
gene:AT1G12420	172	160	285	214
gene:AT1G12430	491	673	673	597
gene:AT1G12440	2033	2163	1000	1180
gene:AT1G12450	223	277	187	192
gene:AT1G12460	261	261	133	166
gene:AT1G12470	609	793	899	914
gene:AT1G12480	125	112	138	96
gene:AT1G12490	0	0	0	0
gene:AT1G12500	614	841	292	385
gene:AT1G12520	422	524	1267	1249
gene:AT1G12530	160	175	166	235
gene:AT1G12540	0	0	0	0
gene:AT1G12550	57	63	109	74
gene:AT1G12560	59	118	10	22
gene:AT1G12570	28	37	45	16
gene:AT1G12580	618	839	669	533
gene:AT1G12600	8	4	3	3
gene:AT1G12610	6	10	0	2
gene:AT1G12615	0	0	0	0
gene:AT1G12620	108	95	118	107
gene:AT1G12630	0	2	0	2
gene:AT1G12640	587	592	763	690
gene:AT1G12650	284	422	422	406
gene:AT1G12660	0	0	0	0
gene:AT1G12663	0	0	0	0
gene:AT1G12665	0	0	2	2
gene:AT1G12672	0	0	21	6
gene:AT1G12680	463	539	451	397
gene:AT1G12700	83	83	66	64
gene:AT1G12710	581	605	178	232
gene:AT1G12730	158	204	103	95
gene:AT1G12740	227	303	65	61
gene:AT1G12750	175	182	155	147
gene:AT1G12760	877	1075	957	922
gene:AT1G12770	1111	1105	1011	1070
gene:AT1G12775	50	60	162	156
gene:AT1G12780	2017	2394	1691	1420
gene:AT1G12790	86	99	67	74
gene:AT1G12800	2188	2776	2529	2703
gene:AT1G12805	4	10	36	33
gene:AT1G12810	290	386	354	378
gene:AT1G12820	846	1017	750	749
gene:AT1G12840	1594	1909	2685	2683
gene:AT1G12830	0	0	0	0
gene:AT1G12845	136	218	116	149
gene:AT1G12850	479	567	535	572
gene:AT1G12855	8	4	2	0
gene:AT1G12860	663	762	213	269
gene:AT1G12870	0	2	1	0
gene:AT1G12880	113	130	152	127
gene:AT1G12890	6	1	20	12
gene:AT1G12900	10404	13135	7722	9905
gene:AT1G12910	602	643	517	551
gene:AT1G12920	1515	1697	2209	2091
gene:AT1G12930	351	394	456	379
gene:AT1G12940	0	0	0	1
gene:AT1G12950	32	59	38	22
gene:AT1G12960	0	0	0	0
gene:AT1G12970	245	283	248	274
gene:AT1G12980	2	0	2	0
gene:AT1G12990	539	609	318	324
gene:AT1G13000	281	326	486	478
gene:AT1G13020	581	715	1021	963
gene:AT1G13030	163	159	187	157
gene:AT1G13040	75	71	105	82
gene:AT1G13050	79	75	66	91
gene:AT1G13060	1208	1363	1974	1951
gene:AT1G13080	221	247	379	333
gene:AT1G13090	1007	1251	1664	1331
gene:AT1G13100	135	170	66	54
gene:AT1G13110	1244	1608	872	644
gene:AT1G13120	278	385	410	429
gene:AT1G13130	10	18	35	20
gene:AT1G13140	10	20	20	21
gene:AT1G13143	0	0	0	0
gene:AT1G13150	20	16	16	20
gene:AT1G13160	431	585	679	657
gene:AT1G13170	454	479	844	735
gene:AT1G13180	149	213	294	330
gene:AT1G13190	1274	1333	1106	987
gene:AT1G13195	124	144	200	205
gene:AT1G13200	0	0	0	0
gene:AT1G13210	942	1336	2721	2309
gene:AT1G13220	331	496	634	600
gene:AT1G13230	8	8	0	0
gene:AT1G13245	1128	1201	722	500
gene:AT1G13250	227	312	137	138
gene:AT1G13260	2926	3203	2363	1602
gene:AT1G13270	993	1158	744	884
gene:AT1G13280	463	534	978	916
gene:AT1G13290	2	0	0	2
gene:AT1G13300	346	347	826	643
gene:AT1G13310	5	1	2	6
gene:AT1G13320	926	1016	1157	1011
gene:AT1G13330	39	46	50	71
gene:AT1G13340	19	23	167	146
gene:AT1G13350	628	711	681	612
gene:AT1G13360	511	584	2088	1791
gene:AT1G13370	10	8	12	22
gene:AT1G13380	358	351	369	413
gene:AT1G13390	443	554	734	739
gene:AT1G13400	0	0	2	2
gene:AT1G13410	79	81	70	79
gene:AT1G13420	58	96	40	50
gene:AT1G13430	30	20	0	6
gene:AT1G13440	12257	13923	27672	29428
gene:AT1G13450	460	613	521	489
gene:AT1G13460	221	266	330	307
gene:AT1G13470	2	0	696	412
gene:AT1G13480	2	8	117	83
gene:AT1G13485	0	0	0	0
gene:AT1G13490	0	0	0	6
gene:AT1G13500	4	6	0	8
gene:AT1G13510	0	5	8	12
gene:AT1G13520	2	4	302	169
gene:AT1G13530	10	26	36	71
gene:AT1G13540	5	8	37	45
gene:AT1G13550	2	2	8	10
gene:AT1G13560	781	975	829	940
gene:AT1G13570	201	255	338	290
gene:AT1G13580	95	130	154	211
gene:AT1G13590	26	32	35	31
gene:AT1G13600	6	6	46	22
gene:AT1G13605	0	0	0	0
gene:AT1G13607	0	0	0	0
gene:AT1G13608	0	0	0	0
gene:AT1G13609	76	156	0	0
gene:AT1G13610	4	6	16	15
gene:AT1G13620	8	11	27	29
gene:AT1G13630	67	91	72	55
gene:AT1G13635	4	26	7	19
gene:AT1G13640	1202	1464	1025	993
gene:AT1G13650	71	72	6	10
gene:AT1G13670	268	247	166	136
gene:AT1G13680	0	0	0	0
gene:AT1G13690	232	232	276	234
gene:AT1G13700	463	343	354	391
gene:AT1G13710	84	65	398	415
gene:AT1G13730	372	535	428	458
gene:AT1G13740	153	148	102	157
gene:AT1G13750	56	95	2467	1959
gene:AT1G13755	0	0	0	0
gene:AT1G13760	0	0	0	0
gene:AT1G13770	147	152	190	162
gene:AT1G13780	133	106	153	126
gene:AT1G13790	112	87	28	33
gene:AT1G13800	28	34	50	33
gene:AT1G13805	0	0	0	0
gene:AT1G13810	126	220	91	130
gene:AT1G13820	424	485	408	549
gene:AT1G13825	0	2	0	0
gene:AT1G13830	20	53	121	131
gene:AT1G13860	270	326	491	511
gene:AT1G13870	267	319	336	349
gene:AT1G13880	650	688	612	549
gene:AT1G13890	0	0	0	0
gene:AT1G13900	394	551	784	711
gene:AT1G13910	52	43	93	77
gene:AT1G13920	72	79	72	55
gene:AT1G13930	9491	10794	8470	10524
gene:AT1G13940	297	381	465	373
gene:AT1G13950	127	120	112	97
gene:AT1G13960	551	639	627	506
gene:AT1G13970	90	121	87	72
gene:AT1G13980	1110	1280	1468	1403
gene:AT1G13990	1120	1202	2000	1784
gene:AT1G14000	931	954	1708	1479
gene:AT1G14010	332	358	1079	1008
gene:AT1G14020	189	184	263	364
gene:AT1G14030	600	712	422	558
gene:AT1G14040	194	278	225	155
gene:AT1G14048	0	1	0	0
gene:AT1G14060	204	263	319	360
gene:AT1G14080	67	47	43	38
gene:AT1G14100	6	0	0	0
gene:AT1G14110	0	0	0	0
gene:AT1G14120	265	298	91	86
gene:AT1G14130	320	333	510	369
gene:AT1G14140	212	216	225	189
gene:AT1G14150	1246	1396	477	558
gene:AT1G14160	27	60	4	2
gene:AT1G14170	226	241	491	459
gene:AT1G14180	127	147	136	87
gene:AT1G14185	60	102	2	10
gene:AT1G14190	38	75	0	11
gene:AT1G14200	535	462	711	600
gene:AT1G14205	74	76	30	41
gene:AT1G14210	303	271	255	301
gene:AT1G14220	19	15	0	10
gene:AT1G14230	310	359	676	605
gene:AT1G14240	58	92	74	80
gene:AT1G14250	346	457	89	99
gene:AT1G14260	12	12	36	23
gene:AT1G14270	548	786	372	475
gene:AT1G14280	308	331	28	58
gene:AT1G14290	268	312	224	221
gene:AT1G14300	232	283	278	228
gene:AT1G14310	112	113	147	179
gene:AT1G14315	0	4	0	0
gene:AT1G14320	4588	5468	6892	7345
gene:AT1G14330	250	426	925	597
gene:AT1G14340	168	195	348	266
gene:AT1G14345	1377	1684	779	1192
gene:AT1G14350	149	233	436	423
gene:AT1G14360	320	338	829	789
gene:AT1G14370	216	344	763	646
gene:AT1G14380	693	871	747	788
gene:AT1G14390	37	42	27	29
gene:AT1G14400	1220	1415	1313	1282
gene:AT1G14410	293	284	355	394
gene:AT1G14420	0	4	0	3
gene:AT1G14430	68	82	28	24
gene:AT1G14440	246	282	140	193
gene:AT1G14450	90	115	166	194
gene:AT1G14453	0	0	0	0
gene:AT1G14455	0	2	2	0
gene:AT1G14460	344	410	507	413
gene:AT1G14470	38	44	19	20
gene:AT1G14480	65	89	88	86
gene:AT1G14490	12	25	16	26
gene:AT1G14500	6	4	0	0
gene:AT1G14510	644	758	831	791
gene:AT1G14520	96	158	171	191
gene:AT1G14530	126	120	163	114
gene:AT1G14540	11	22	52	40
gene:AT1G14550	0	0	2	0
gene:AT1G14560	189	211	333	299
gene:AT1G14570	678	874	911	912
gene:AT1G14580	261	311	20	16
gene:AT1G14590	68	95	81	88
gene:AT1G14600	35	30	88	115
gene:AT1G14610	2116	2622	2531	2300
gene:AT1G14620	197	342	358	394
gene:AT1G14630	39	53	114	106
gene:AT1G14640	54	68	38	20
gene:AT1G14642	4	5	0	0
gene:AT1G14650	1310	1445	1627	1618
gene:AT1G14660	94	146	167	143
gene:AT1G14670	1756	1914	2893	2660
gene:AT1G14680	44	36	34	24
gene:AT1G14685	701	831	743	753
gene:AT1G14686	4	2	4	2
gene:AT1G14687	62	41	45	50
gene:AT1G14688	1	0	0	0
gene:AT1G14690	739	734	968	881
gene:AT1G14700	225	257	22	27
gene:AT1G14710	891	1205	1991	2027
gene:AT1G14720	1051	1187	1387	1283
gene:AT1G14730	99	149	241	200
gene:AT1G14740	1733	2124	2724	2034
gene:AT1G14750	25	25	14	34
gene:AT1G14755	1	0	0	0
gene:AT1G14760	4	0	6	8
gene:AT1G14770	110	103	104	134
gene:AT1G14780	47	66	258	264
gene:AT1G14790	307	274	806	663
gene:AT1G14800	4	0	3	0
gene:AT1G14810	668	916	1016	1058
gene:AT1G14820	217	261	473	492
gene:AT1G14830	1086	1339	1516	1565
gene:AT1G14840	452	580	302	324
gene:AT1G14850	689	1001	861	734
gene:AT1G14860	101	139	131	137
