Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT3G08190	0	0	0	0
gene:AT3G51375	1	0	0	0
gene:AT3G08200	0	0	0	1
gene:AT3G08205	0	0	0	0
gene:AT3G08210	0	0	0	0
gene:AT3G08215	7	5	8	8
gene:AT3G08220	36	35	16	19
gene:AT3G08225	252	301	100	165
gene:AT3G52072	151	145	356	255
gene:AT3G08230	81	81	138	159
gene:AT3G08235	47	33	23	41
gene:AT3G08240	51	33	40	43
gene:AT3G08245	1	0	0	2
gene:AT3G52285	0	0	0	0
gene:AT3G52345	10	9	1	1
gene:AT3G08250	0	0	0	0
gene:AT3G08255	0	0	0	0
gene:AT3G08260	0	0	0	0
gene:AT3G08265	0	0	0	0
gene:AT3G08270	0	0	0	0
gene:AT3G52535	118	92	70	72
gene:AT3G52565	2	1	0	0
gene:AT3G08275	0	2	0	2
gene:AT3G52605	296	241	158	185
gene:AT3G08280	7	6	1	0
gene:AT3G08285	0	0	0	0
gene:AT3G08290	0	0	0	0
gene:AT3G52742	0	0	0	0
gene:AT3G52748	19	30	16	5
gene:AT3G52765	0	0	0	0
gene:AT3G08295	0	0	0	0
gene:AT3G08300	13	12	18	21
gene:AT3G52955	0	0	0	0
gene:AT3G08310	0	0	0	0
gene:AT3G53015	0	0	0	0
gene:AT3G53016	0	0	0	0
gene:AT3G08315	0	0	0	0
gene:AT3G08325	0	0	0	0
gene:AT3G08330	0	0	0	0
gene:AT3G08335	0	0	0	0
gene:AT3G53365	11	18	11	19
gene:AT3G08340	0	0	0	0
gene:AT3G08345	0	0	0	0
gene:AT3G08350	66	64	112	82
gene:AT3G08355	0	0	0	0
gene:AT3G08360	0	0	0	0
gene:AT3G53775	0	0	0	0
gene:AT3G53965	0	0	0	0
gene:AT3G08365	199	224	246	288
gene:AT3G08370	0	0	0	0
gene:AT3G08380	0	0	0	0
gene:AT3G54366	353	374	514	481
gene:AT3G08390	0	0	0	0
gene:AT3G08395	0	0	0	0
gene:AT3G08400	0	0	0	0
gene:AT3G08405	4	7	16	4
gene:AT3G08410	0	0	0	0
gene:AT3G54625	160	132	93	120
gene:AT3G08415	0	0	0	0
gene:AT3G08420	0	0	0	0
gene:AT3G08425	4	9	11	10
gene:AT3G08430	0	0	0	0
gene:AT3G08435	0	0	0	0
gene:AT3G08450	46	48	29	45
gene:AT3G08455	0	0	0	0
gene:AT3G08460	0	0	0	0
gene:AT3G08465	0	0	0	0
gene:AT3G08470	6	10	6	9
gene:AT3G08475	36	16	13	23
gene:AT3G08480	3	3	1	4
gene:AT3G55485	2	4	0	3
gene:AT3G08485	0	0	0	0
gene:AT3G08495	0	0	0	0
gene:AT3G55512	0	0	0	0
gene:AT3G08515	26	32	29	23
gene:AT3G08525	0	1	1	2
gene:AT3G08535	0	0	0	0
gene:AT3G08545	0	0	0	0
gene:AT3G08575	0	0	0	0
gene:AT3G08585	0	0	0	0
gene:AT3G55734	0	0	0	0
gene:AT3G08595	0	0	2	0
gene:AT3G55735	0	0	0	0
gene:AT3G55795	0	0	0	0
gene:AT3G08605	32	22	27	26
gene:AT3G08615	0	2	0	0
gene:AT3G08635	110	96	27	27
gene:AT3G56085	0	0	0	0
gene:AT3G08645	90	79	57	63
gene:AT3G56408	1071	861	691	791
gene:AT3G08655	4	0	2	7
gene:AT3G08665	428	418	322	337
gene:AT3G08675	31	21	19	17
gene:AT3G08685	9	3	5	12
gene:AT3G56705	20	36	19	18
gene:AT3G08695	22	11	18	17
gene:AT3G08705	34	36	43	42
gene:AT3G08715	0	0	0	0
gene:AT3G08725	0	0	0	0
gene:AT3G56825	54	71	59	38
gene:AT3G08735	0	0	0	0
gene:AT3G08745	0	0	0	0
gene:AT3G08755	0	0	0	0
gene:AT3G08765	0	0	0	0
gene:AT3G08775	0	0	0	0
gene:AT3G08785	1023	1365	1779	2059
gene:AT3G08795	176	189	246	172
gene:AT3G08805	19	21	8	16
gene:AT3G08815	0	0	0	0
gene:AT3G08825	0	0	2	1
gene:AT3G08835	3	2	6	11
gene:AT3G08845	0	1	1	2
gene:AT3G08855	2	1	0	3
gene:AT3G57157	232	158	16	30
gene:AT3G08875	0	0	0	0
gene:AT3G08895	132	154	115	146
gene:AT3G08905	0	0	0	0
gene:AT3G08915	0	0	0	0
gene:AT3G08925	0	0	0	0
gene:AT3G08935	0	0	0	0
gene:AT3G57645	4	8	2	0
gene:AT3G08945	22	8	11	19
gene:AT3G08965	0	0	0	0
gene:AT3G08975	41	47	30	42
gene:AT3G57765	77	63	94	91
gene:AT3G08985	0	0	0	0
gene:AT3G09005	2	3	22	1
gene:AT3G09015	0	0	0	0
gene:AT3G57965	410	455	184	250
gene:AT3G09025	0	0	0	0
gene:AT3G58035	0	0	0	0
gene:AT3G09045	0	0	0	0
gene:AT3G09065	0	0	0	0
gene:AT3G09075	0	0	0	0
gene:AT3G09095	0	1	0	0
gene:AT3G58165	0	0	0	1
gene:AT3G09105	0	0	0	0
gene:AT3G58193	0	0	0	0
gene:AT3G58196	0	0	0	0
gene:AT3G09115	0	0	0	0
gene:AT3G09125	0	0	0	0
gene:AT3G09135	19	4	11	15
gene:AT3G09145	3	6	10	5
gene:AT3G09155	2	0	0	0
gene:AT3G58795	43	46	51	54
gene:AT3G09175	7	10	23	25
gene:AT3G09185	0	0	0	0
gene:AT3G59068	38	44	48	20
gene:AT3G09195	0	0	2	0
gene:AT3G59415	0	0	0	0
gene:AT3G09205	0	0	0	0
gene:AT3G59695	256	286	134	218
gene:AT3G09225	0	4	0	0
gene:AT3G09245	0	0	0	0
gene:AT3G59765	89	110	75	111
gene:AT3G59884	4	7	1	0
gene:AT3G09255	0	0	0	0
gene:AT3G59923	0	0	0	0
gene:AT3G59926	0	0	0	0
gene:AT3G09265	0	0	0	0
gene:AT3G09275	3648	2343	4779	2853
gene:AT3G09295	6	7	6	12
gene:AT3G09305	166	145	103	150
gene:AT3G09315	0	0	0	0
gene:AT3G09325	0	0	1	0
gene:AT3G09335	14	10	11	5
gene:AT3G09345	0	1	1	0
gene:AT3G60075	0	0	0	0
gene:AT3G09355	0	0	0	0
gene:AT3G60176	1	0	3	0
gene:AT3G60238	0	0	0	0
gene:AT3G09365	0	0	0	0
gene:AT3G09395	0	0	0	0
gene:AT3G09415	4	8	4	8
gene:AT3G09435	0	0	0	0
gene:AT3G09425	0	0	0	0
gene:AT3G09445	0	0	0	0
gene:AT3G09465	0	0	0	0
gene:AT3G09475	0	0	0	0
gene:AT3G09485	0	0	0	0
gene:AT3G60805	0	0	1	0
gene:AT3G09495	29	21	24	37
gene:AT3G09515	0	0	0	1
gene:AT3G09525	8	4	2	4
gene:AT3G09545	0	0	0	0
gene:AT3G60972	7	6	4	7
gene:AT3G09555	6	8	2	2
gene:AT3G61105	0	0	0	0
gene:AT3G09565	0	1	0	0
gene:AT3G61118	18	2	1	1
gene:AT3G61198	142	107	20	35
gene:AT3G09575	0	0	0	0
gene:AT3G09605	0	0	0	0
gene:AT3G09615	2	5	0	6
gene:AT3G09625	3	9	6	0
gene:AT3G09635	17	16	6	9
gene:AT3G09645	3	3	0	2
gene:AT3G09655	68	50	37	67
gene:AT3G61545	0	0	0	0
gene:AT3G09665	0	0	0	0
gene:AT3G09675	0	0	0	0
gene:AT3G09685	68	47	59	30
gene:AT3G09695	0	0	0	0
gene:AT3G61715	0	0	0	0
gene:AT3G09705	0	0	0	0
gene:AT3G61755	0	0	0	0
gene:AT3G61825	0	0	0	0
gene:AT3G61897	9	5	1	1
gene:AT3G09725	22	10	23	22
gene:AT3G09745	136	163	63	119
gene:AT3G09755	0	0	0	0
gene:AT3G62245	0	0	0	0
gene:AT3G62285	0	0	0	0
gene:AT3G09765	0	0	0	0
gene:AT3G09775	6	6	9	14
gene:AT3G09785	0	0	0	0
gene:AT3G09795	1542	1489	353	418
gene:AT3G09815	6	2	0	5
gene:AT3G09825	0	0	0	0
gene:AT3G09835	0	0	0	0
gene:AT3G09845	0	0	0	0
gene:AT3G09855	0	3	2	0
gene:AT3G09865	0	0	0	0
gene:AT3G62735	0	0	0	0
gene:AT3G09875	863	723	484	585
gene:AT3G63003	0	0	0	0
gene:AT3G63006	0	0	0	0
gene:AT3G09895	93	124	106	97
gene:AT3G09905	664	693	1228	1564
gene:AT3G09935	0	1	0	0
gene:AT3G09945	0	0	0	0
gene:AT3G63375	1	1	5	6
gene:AT3G09955	12	15	8	5
gene:AT3G63445	212	181	313	357
gene:AT3G09965	9	13	20	13
gene:AT3G09985	209	235	380	377
gene:AT3G09995	148	143	157	206
gene:AT4G00085	0	0	0	0
gene:AT4G03525	0	0	0	0
gene:AT4G03535	0	0	0	0
gene:AT4G03545	0	0	0	0
gene:AT4G03555	0	0	0	0
gene:AT4G03575	0	0	0	0
gene:AT4G03585	631	664	1361	1432
gene:AT4G03595	30	49	33	33
gene:AT4G03605	0	0	0	0
gene:AT4G03655	13	17	10	7
gene:AT4G03665	0	0	0	0
gene:AT4G03675	23	24	19	26
gene:AT4G03685	0	5	0	8
gene:AT4G03705	31	28	35	44
gene:AT4G03715	0	1	1	0
gene:AT4G03725	32	34	27	22
gene:AT4G03755	9	15	12	10
gene:AT4G00885	0	0	0	0
gene:AT4G03765	0	2	0	0
gene:AT4G03785	0	0	0	0
gene:AT4G00975	74	54	26	35
gene:AT4G00985	0	0	0	0
gene:AT4G03805	0	0	0	0
gene:AT4G03815	0	0	0	0
gene:AT4G03845	45	41	81	40
gene:AT4G03855	0	0	0	0
gene:AT4G01355	0	0	0	0
gene:AT4G03875	0	2	0	1
gene:AT4G01533	8	2	14	8
gene:AT4G03895	22	16	26	48
gene:AT4G03905	0	5	0	1
gene:AT4G03915	0	0	0	0
gene:AT4G03925	1	0	1	0
gene:AT4G01593	347	374	232	299
gene:AT4G03955	12	9	25	25
gene:AT4G03985	689	501	20	38
gene:AT4G01865	3	3	1	0
gene:AT4G03995	12	16	9	2
gene:AT4G04005	24	26	17	16
gene:AT4G04015	7	0	7	12
gene:AT4G04035	47	59	40	47
gene:AT4G02005	29	34	37	61
gene:AT4G04055	35	52	26	39
gene:AT4G02055	0	0	0	0
gene:AT4G04065	2	0	9	12
gene:AT4G04075	31	34	28	21
gene:AT4G04085	0	0	0	0
gene:AT4G04095	0	0	0	0
gene:AT4G04115	2	0	0	0
gene:AT4G04125	3875	3769	1590	1304
gene:AT4G04135	273	305	236	234
gene:AT4G04185	0	0	0	0
gene:AT4G04195	0	0	0	0
gene:AT4G02555	1	2	0	0
gene:AT4G04205	0	1	0	0
gene:AT4G04215	0	0	0	0
gene:AT4G04225	107	116	63	67
gene:AT4G04235	4	2	0	1
gene:AT4G04275	76	66	22	40
gene:AT4G04285	44	55	34	59
gene:AT4G04295	0	0	0	0
gene:AT4G04305	0	0	0	0
gene:AT4G04325	13	13	16	17
gene:AT4G04335	363	263	178	220
gene:AT4G04345	11	10	5	13
gene:AT4G04355	0	0	0	2
gene:AT4G03038	2	0	0	0
gene:AT4G03039	0	0	0	0
gene:AT4G04365	0	0	0	0
gene:AT4G04385	0	0	0	0
gene:AT4G04425	16	14	11	19
gene:AT4G03135	0	0	0	0
gene:AT4G04435	90	85	99	119
gene:AT4G04445	56	47	46	49
gene:AT4G04455	175	220	147	207
gene:AT4G03285	0	0	0	0
gene:AT4G04465	4	0	0	0
gene:AT4G03295	0	1	0	0
gene:AT4G04475	1	1	0	0
gene:AT4G04485	1	3	0	1
gene:AT4G04505	0	2	4	0
gene:AT4G04515	0	2	6	8
gene:AT4G04535	0	0	0	0
gene:AT4G04565	16	1	6	6
gene:AT4G04585	0	0	3	0
gene:AT4G04615	1	9	4	4
gene:AT4G04625	0	0	0	0
gene:AT4G03405	2	0	1	0
gene:AT4G03435	0	0	0	0
gene:AT4G03438	0	1	0	0
gene:AT4G03445	5	2	8	13
gene:AT4G04645	0	0	0	0
gene:AT4G03455	0	2	0	0
gene:AT4G04665	0	0	0	0
gene:AT4G03811	0	2	0	0
gene:AT4G04675	0	0	0	2
gene:AT4G04755	0	0	0	0
gene:AT4G04765	0	0	0	0
gene:AT4G03935	77	78	76	90
gene:AT4G04077	2	0	0	0
gene:AT4G04785	0	0	0	0
gene:AT4G04221	679	547	104	222
gene:AT4G04223	51	74	61	27
gene:AT4G04795	0	0	0	0
gene:AT4G04805	0	0	0	0
gene:AT4G04315	0	0	0	0
gene:AT4G04815	0	0	0	0
gene:AT4G04825	0	0	0	0
gene:AT4G04835	1	6	0	2
gene:AT4G04855	2	3	0	0
gene:AT4G04865	13	10	0	2
gene:AT4G04875	0	0	0	0
gene:AT4G04895	0	0	0	0
gene:AT4G04905	0	0	0	0
gene:AT4G04945	0	0	0	0
gene:AT4G04965	0	0	0	0
gene:AT4G04975	0	4	0	0
gene:AT4G04995	0	2	0	0
gene:AT4G05005	0	0	0	0
gene:AT4G05015	23	24	24	14
gene:AT4G05025	0	0	0	0
gene:AT4G05045	0	0	0	0
gene:AT4G05055	0	0	0	0
gene:AT4G05048	0	0	0	0
gene:AT4G05065	168	133	150	125
gene:AT4G05105	0	0	0	0
gene:AT4G05075	0	0	0	0
gene:AT4G05085	1	0	2	11
gene:AT4G05115	0	0	0	0
gene:AT4G05125	0	0	0	0
gene:AT4G05135	0	0	0	0
gene:AT4G05155	16	17	8	11
gene:AT4G05508	0	0	0	1
gene:AT4G05205	0	0	0	0
gene:AT4G06701	97	96	67	74
gene:AT4G05215	0	0	0	0
gene:AT4G05225	0	0	0	0
gene:AT4G05235	0	0	0	0
gene:AT4G05245	0	2	0	0
gene:AT4G05255	0	0	0	0
gene:AT4G05275	1	0	0	0
gene:AT4G05285	2	0	0	1
gene:AT4G05295	0	0	0	0
gene:AT4G08035	401	481	250	324
gene:AT4G05305	0	0	0	0
gene:AT4G05315	0	0	0	1
gene:AT4G05335	2	2	2	1
gene:AT4G08116	0	0	0	0
gene:AT4G05355	0	0	0	0
gene:AT4G05365	0	0	0	0
gene:AT4G05375	0	0	0	0
gene:AT4G05385	0	0	0	0
gene:AT4G05395	123	117	81	76
gene:AT4G05405	2	3	1	9
gene:AT4G08345	0	0	2	1
gene:AT4G05415	0	0	0	0
gene:AT4G05425	0	0	0	0
gene:AT4G05435	0	0	1	1
gene:AT4G05445	0	0	0	0
gene:AT4G05455	0	0	0	0
gene:AT4G05465	0	0	0	0
gene:AT4G05485	0	0	0	0
gene:AT4G05525	1	6	2	4
gene:AT4G05535	0	0	7	0
gene:AT4G05545	1	0	0	0
gene:AT4G05565	0	0	0	0
gene:AT4G05605	0	0	0	0
gene:AT4G05615	0	1	2	0
gene:AT4G05625	0	0	0	0
gene:AT4G05645	0	0	0	0
gene:AT4G05650	6	5	6	9
gene:AT4G05655	0	0	0	0
gene:AT4G05660	0	0	0	0
gene:AT4G05665	0	0	0	0
gene:AT4G05670	1	0	0	0
gene:AT4G05675	0	0	0	0
gene:AT4G05680	12	38	25	32
gene:AT4G05685	352	464	356	407
gene:AT4G05690	166	194	200	218
gene:AT4G05695	0	0	0	0
gene:AT4G05700	0	0	0	0
gene:AT4G05705	0	0	0	0
gene:AT4G05710	0	0	0	0
gene:AT4G05715	0	0	0	0
gene:AT4G09432	48	63	30	55
gene:AT4G05720	0	0	0	0
gene:AT4G05730	0	0	0	0
gene:AT4G05735	35	43	32	40
gene:AT4G05740	0	0	0	0
gene:AT4G05745	0	0	0	0
gene:AT4G05750	0	0	0	0
gene:AT4G05755	2	6	2	6
gene:AT4G05760	41	35	33	64
gene:AT4G05765	0	0	0	0
gene:AT4G05770	0	0	0	0
gene:AT4G05775	46	104	10	58
gene:AT4G10345	0	0	0	0
gene:AT4G05780	0	0	0	2
gene:AT4G05785	332	351	259	272
gene:AT4G05790	0	0	0	0
gene:AT4G05795	0	0	0	0
gene:AT4G10507	2	0	0	0
gene:AT4G05800	0	0	0	0
gene:AT4G05805	0	0	0	0
gene:AT4G05810	8	5	9	8
gene:AT4G05815	180	236	183	170
gene:AT4G10815	0	0	0	0
gene:AT4G05840	0	2	0	1
gene:AT4G05845	0	2	0	0
gene:AT4G05850	0	0	0	0
gene:AT4G05855	0	0	0	0
gene:AT4G05860	0	0	0	0
gene:AT4G11177	0	0	0	0
gene:AT4G11213	0	0	0	0
gene:AT4G11216	0	0	0	0
gene:AT4G05870	0	0	0	0
gene:AT4G05865	0	0	0	0
gene:AT4G05875	0	0	0	0
gene:AT4G11355	0	0	0	0
gene:AT4G11405	0	0	0	0
gene:AT4G05885	0	0	0	0
gene:AT4G05880	3	0	0	0
gene:AT4G05890	0	0	0	0
gene:AT4G05895	0	2	0	0
gene:AT4G05900	0	0	0	0
gene:AT4G05905	2	0	0	0
gene:AT4G05910	102	60	69	54
gene:AT4G05915	7	7	4	3
gene:AT4G05920	0	0	0	0
gene:AT4G05925	0	0	0	0
gene:AT4G05930	0	0	0	0
gene:AT4G05935	19	16	10	9
gene:AT4G11985	0	1	0	0
gene:AT4G05940	0	0	1	0
gene:AT4G05945	0	0	3	0
gene:AT4G05950	0	1	0	2
gene:AT4G12065	3	1	1	0
gene:AT4G12115	0	0	0	0
gene:AT4G05965	0	0	0	0
gene:AT4G05970	0	0	0	0
gene:AT4G05975	0	0	0	0
gene:AT4G05980	0	0	0	0
gene:AT4G05985	0	0	0	0
gene:AT4G12405	0	0	0	0
gene:AT4G05990	0	0	0	0
gene:AT4G12917	133	153	212	191
gene:AT4G05995	0	0	0	0
gene:AT4G06000	0	0	0	0
gene:AT4G06005	0	0	0	0
gene:AT4G06010	1	2	4	0
gene:AT4G06015	0	3	0	0
gene:AT4G13245	0	3	0	0
gene:AT4G06045	0	0	0	0
gene:AT4G06050	0	0	0	0
gene:AT4G06055	0	0	0	0
gene:AT4G13265	0	0	0	0
gene:AT4G06060	6	6	15	8
gene:AT4G06065	0	7	0	0
gene:AT4G13445	0	0	0	0
gene:AT4G06070	0	0	0	0
gene:AT4G13495	703	654	704	1286
gene:AT4G06075	0	0	0	0
gene:AT4G13493	0	0	0	0
gene:AT4G13494	3	1	7	2
gene:AT4G06080	2	4	0	2
gene:AT4G06085	0	0	4	0
gene:AT4G06090	0	0	0	2
gene:AT4G06095	0	1	0	0
gene:AT4G13505	6128	5882	3007	4717
gene:AT4G13554	11	3	0	0
gene:AT4G13555	4	2	0	0
gene:AT4G06105	1	0	3	3
gene:AT4G06110	0	0	5	1
gene:AT4G13564	0	0	2	7
gene:AT4G06115	0	0	0	1
gene:AT4G06130	0	0	1	0
gene:AT4G06135	21	35	44	39
gene:AT4G06140	0	0	0	0
gene:AT4G06145	0	0	0	0
gene:AT4G06155	0	0	0	0
gene:AT4G06160	0	2	0	0
gene:AT4G13918	750	522	141	162
gene:AT4G06165	0	0	0	0
gene:AT4G06170	0	0	0	0
gene:AT4G06175	4	10	21	11
gene:AT4G06185	0	0	0	0
gene:AT4G14345	0	0	0	0
gene:AT4G14415	0	0	1	0
gene:AT4G14504	4	1	5	0
gene:AT4G06195	2	2	10	10
gene:AT4G14548	23	27	13	19
gene:AT4G06200	0	0	0	0
gene:AT4G06205	0	0	0	0
gene:AT4G06210	2	4	4	11
gene:AT4G06215	229	216	109	101
gene:AT4G06225	1	3	5	3
gene:AT4G06235	0	0	2	0
gene:AT4G06240	0	0	0	0
gene:AT4G06245	0	0	0	0
gene:AT4G06250	1	0	4	1
gene:AT4G06255	1	0	4	0
gene:AT4G06260	1	0	0	0
gene:AT4G06265	3	1	0	0
gene:AT4G06280	0	0	0	0
gene:AT4G14811	0	0	0	0
gene:AT4G06285	13	8	15	8
gene:AT4G06290	0	0	0	0
gene:AT4G15242	0	0	0	0
gene:AT4G06295	0	0	0	0
gene:AT4G06300	0	0	0	0
gene:AT4G06305	0	3	6	2
gene:AT4G06310	6	2	5	2
gene:AT4G06315	3	3	1	1
gene:AT4G06320	0	3	1	0
gene:AT4G15258	13	5	12	6
gene:AT4G06330	0	0	0	0
gene:AT4G15775	0	0	0	0
gene:AT4G06335	3	0	1	1
gene:AT4G06340	228	201	95	189
gene:AT4G06345	0	0	0	0
gene:AT4G06365	0	0	0	0
gene:AT4G06370	0	0	0	0
gene:AT4G06375	15	16	6	6
gene:AT4G06380	2	5	0	2
gene:AT4G16105	0	0	0	0
gene:AT4G06385	0	4	3	1
gene:AT4G16235	3	0	0	0
gene:AT4G16355	0	0	3	4
gene:AT4G06390	1	0	0	0
gene:AT4G06395	0	5	3	6
gene:AT4G16465	0	0	0	0
gene:AT4G16475	0	0	0	0
gene:AT4G06400	0	1	0	0
gene:AT4G06405	0	0	0	0
gene:AT4G06410	185	180	187	206
gene:AT4G06415	11	5	28	22
gene:AT4G06425	0	0	0	0
gene:AT4G16748	0	0	0	0
gene:AT4G16892	10	9	28	24
gene:AT4G06440	1	0	0	0
gene:AT4G06445	0	0	0	0
gene:AT4G06450	0	0	0	0
gene:AT4G06455	3	1	0	0
gene:AT4G06460	0	0	0	0
gene:AT4G06665	1409	1478	1336	1363
gene:AT4G17098	1311	1264	812	906
gene:AT4G06675	0	0	0	0
gene:AT4G06685	54	82	45	86
gene:AT4G06695	378	351	329	367
gene:AT4G06705	0	0	0	0
gene:AT4G06715	0	0	0	0
gene:AT4G06725	0	0	0	0
gene:AT4G17612	0	0	0	0
gene:AT4G17765	0	0	0	0
gene:AT4G17788	3	0	0	2
gene:AT4G06745	133	104	171	92
gene:AT4G06755	0	0	0	0
gene:AT4G17975	0	0	0	1
gene:AT4G06760	0	0	0	0
gene:AT4G18255	0	0	0	0
gene:AT4G06765	0	0	0	0
gene:AT4G06770	46	44	65	73
gene:AT4G06775	9	13	9	8
gene:AT4G06780	17	10	13	22
gene:AT4G06785	37	48	20	18
gene:AT4G06795	1	0	1	2
gene:AT4G06800	0	0	0	0
gene:AT4G06805	0	0	0	0
gene:AT4G06810	0	0	0	0
gene:AT4G06815	0	3	0	0
gene:AT4G06820	0	0	0	2
gene:AT4G06825	0	0	0	0
gene:AT4G06830	0	2	0	0
gene:AT4G06835	8	2	0	4
gene:AT4G18725	0	0	0	0
gene:AT4G06845	0	0	0	0
gene:AT4G18815	0	0	2	0
gene:AT4G06850	0	2	0	0
gene:AT4G06855	0	0	0	0
gene:AT4G06860	0	0	1	0
gene:AT4G06865	2	3	7	4
gene:AT4G06870	104	109	106	103
gene:AT4G06875	25	14	23	24
gene:AT4G19395	0	4	10	1
gene:AT4G06880	30	38	34	28
gene:AT4G06885	0	0	0	0
gene:AT4G06890	0	0	0	0
gene:AT4G06895	0	0	1	0
gene:AT4G06900	0	0	0	0
gene:AT4G06905	0	0	0	0
gene:AT4G06910	0	0	0	0
gene:AT4G06915	0	0	0	0
gene:AT4G06920	0	0	0	0
gene:AT4G06930	0	0	0	0
gene:AT4G06925	0	0	0	0
gene:AT4G06935	20	34	3	6
gene:AT4G20115	1	0	0	0
gene:AT4G06945	2	1	0	1
gene:AT4G06950	0	0	0	0
gene:AT4G06955	2	2	0	0
gene:AT4G06960	0	0	0	0
gene:AT4G20362	13773	15986	22518	23235
gene:AT4G06965	0	0	0	0
gene:AT4G06970	0	0	0	0
gene:AT4G06975	0	1	0	1
gene:AT4G06980	23	26	23	38
gene:AT4G06985	309	218	123	148
gene:AT4G06990	3	2	7	5
gene:AT4G06995	67	76	21	27
gene:AT4G07000	0	0	0	0
gene:AT4G07005	0	0	0	0
gene:AT4G21362	0	0	0	0
gene:AT4G07010	0	0	0	1
gene:AT4G07015	0	0	0	0
gene:AT4G07020	1	0	0	0
gene:AT4G21595	0	0	0	0
gene:AT4G07025	0	0	0	0
gene:AT4G07030	82	51	118	117
gene:AT4G07040	0	0	0	0
gene:AT4G07045	0	0	0	0
gene:AT4G07050	0	0	0	0
gene:AT4G07055	0	0	0	0
gene:AT4G07060	0	0	0	0
gene:AT4G22233	25	32	33	71
gene:AT4G22265	0	0	0	1
gene:AT4G07065	0	1	4	3
gene:AT4G07070	6	8	3	0
gene:AT4G07075	0	0	0	0
gene:AT4G07080	0	0	0	0
gene:AT4G07085	3	2	4	1
gene:AT4G07090	0	0	0	0
gene:AT4G22635	0	0	0	0
gene:AT4G07095	85	47	25	41
gene:AT4G22754	0	0	0	0
gene:AT4G07100	0	0	0	0
gene:AT4G07105	0	0	0	0
gene:AT4G07110	0	0	0	0
gene:AT4G23205	3	4	1	9
gene:AT4G23375	0	0	0	0
gene:AT4G23387	0	0	0	2
gene:AT4G07115	0	0	0	0
gene:AT4G07120	8	3	13	16
gene:AT4G07125	0	0	0	0
gene:AT4G07130	119	92	144	143
gene:AT4G07135	0	0	0	3
gene:AT4G07145	0	0	0	0
gene:AT4G07150	0	0	0	0
gene:AT4G07160	0	0	0	0
gene:AT4G07165	123	84	2	13
gene:AT4G23635	0	0	0	0
gene:AT4G23713	0	0	0	0
gene:AT4G07170	0	3	1	7
gene:AT4G07175	0	0	0	0
gene:AT4G07180	0	0	0	0
gene:AT4G07185	0	0	0	0
gene:AT4G07190	1295	1373	1497	1295
gene:AT4G23915	0	0	0	0
gene:AT4G07195	9	10	8	10
gene:AT4G07200	0	0	0	1
gene:AT4G07205	4	5	2	1
gene:AT4G07210	0	1	2	0
gene:AT4G24025	0	0	0	0
gene:AT4G07215	0	0	0	0
gene:AT4G07225	0	0	0	0
gene:AT4G07220	0	0	0	0
gene:AT4G07230	0	0	0	0
gene:AT4G07235	0	0	0	0
gene:AT4G07240	0	0	0	0
gene:AT4G07245	0	0	0	0
gene:AT4G07250	0	1	0	0
gene:AT4G07255	13	21	44	53
gene:AT4G07260	66	55	64	28
gene:AT4G24415	43	47	15	20
gene:AT4G07265	0	0	0	0
gene:AT4G07270	0	0	0	0
gene:AT4G07275	203	255	168	186
gene:AT4G24565	0	0	0	0
gene:AT4G07280	0	0	0	0
gene:AT4G07285	94	159	112	179
gene:AT4G07290	17	24	16	43
gene:AT4G07295	0	0	0	0
gene:AT4G07300	0	0	0	0
gene:AT4G07305	0	0	0	0
gene:AT4G07335	0	0	0	0
gene:AT4G07345	1	0	0	0
gene:AT4G07365	1	8	10	2
gene:AT4G07375	0	0	0	0
gene:AT4G25435	0	0	0	0
gene:AT4G07385	0	1	0	0
gene:AT4G07395	0	0	0	0
gene:AT4G07405	20	8	19	10
gene:AT4G25585	0	0	0	0
gene:AT4G25631	1	0	0	1
gene:AT4G25635	0	0	0	0
gene:AT4G25719	193	215	82	106
gene:AT4G07465	0	0	0	0
gene:AT4G25885	31	24	20	37
gene:AT4G07505	0	0	0	0
gene:AT4G26095	572	418	328	524
gene:AT4G07535	0	0	0	0
gene:AT4G07545	0	2	0	0
gene:AT4G26225	0	0	0	0
gene:AT4G26255	47	59	13	34
gene:AT4G07565	0	0	0	0
gene:AT4G07575	0	0	0	0
gene:AT4G26365	1	2	0	1
gene:AT4G07625	10	2	0	1
gene:AT4G07635	0	0	0	0
gene:AT4G26375	0	0	0	0
gene:AT4G26385	0	0	0	0
gene:AT4G07645	0	0	0	0
gene:AT4G07655	0	1	6	0
gene:AT4G26488	32	44	68	71
gene:AT4G26542	243	275	947	1092
gene:AT4G07665	0	0	0	0
gene:AT4G26582	117	114	58	92
gene:AT4G26675	0	0	0	0
gene:AT4G26795	52	80	130	106
gene:AT4G07715	0	0	0	0
gene:AT4G07735	197	136	69	78
gene:AT4G07745	0	0	0	0
gene:AT4G07765	0	0	0	0
gene:AT4G07775	0	0	0	0
gene:AT4G07785	0	0	0	0
gene:AT4G07805	0	0	0	0
gene:AT4G27395	1	0	0	0
gene:AT4G07815	0	1	0	0
gene:AT4G07845	0	0	0	0
gene:AT4G07855	6391	5741	3003	4195
gene:AT4G07865	0	0	0	0
gene:AT4G07875	6	3	4	1
gene:AT4G07895	33	30	11	15
gene:AT4G27765	0	0	1	0
gene:AT4G07905	3	5	1	3
gene:AT4G27852	102	68	71	55
gene:AT4G27875	0	0	0	0
